perplexity,aucrnx_chain,aucrnx_normal,kl_chain_normal,kl_normal_chain,kl_sum,running_time_chain,running_time_normal
1,0.4162072112130292,0.2575669634456978,0.8208191706298537,0.895670805494237,0.8582449880620453,8.292707920074463,9.865355014801025
2,0.4651512363611972,0.4198203622773667,0.45002886357651734,0.47820571684852947,0.4641172902125234,6.506809711456299,6.003235578536987
3,0.4784397038858595,0.4518564279625891,0.3308276302848581,0.36122187951125745,0.3460247548980578,6.048993349075317,5.535478591918945
4,0.4875752182554351,0.45427247217997463,0.255216996708215,0.2761323871848297,0.2656746919465224,5.767019987106323,5.358423471450806
5,0.4930164501181797,0.47969809817960096,0.16454071511925908,0.18581663651336577,0.1751786758163124,5.5495922565460205,5.337053060531616
6,0.4945966818879635,0.48606894768086784,0.16321533354665324,0.18034105364158967,0.17177819359412144,5.44682765007019,5.156113386154175
7,0.4950620499068447,0.4887136988688294,0.12602951812295743,0.12912596539578725,0.12757774175937234,5.433042526245117,5.030659914016724
8,0.4948095979193108,0.48767570076258643,0.11544675281520386,0.11954041528550209,0.11749358405035298,5.311141014099121,5.078177452087402
9,0.4938589982061626,0.4931850327573278,0.06173821472946022,0.06066829277876295,0.061203253754111585,5.159909248352051,4.951876401901245
10,0.4903826996949007,0.4903826996949007,0.0,0.0,0.0,4.9563562870025635,4.9563562870025635
11,0.4944180263542172,0.49205645122822944,0.07328833007335586,0.0732454557810694,0.07326689292721264,5.088520526885986,4.862874746322632
12,0.4939104703871313,0.49692408662102966,0.06729094998455026,0.06900967670319795,0.06815031334387411,4.957249879837036,4.815834999084473
13,0.49323075485823803,0.49454799840819763,0.11450350789191437,0.11446093818830072,0.11448222304010755,5.166736602783203,4.8639466762542725
14,0.4926430552973673,0.5033535316979098,0.19537073199696842,0.20953624371324828,0.20245348785510836,5.01774787902832,4.892160415649414
15,0.49380396767841456,0.5038112699047997,0.20976165809113667,0.2207052631928934,0.21523346064201504,4.847326755523682,4.773906946182251
