perplexity,kl_Q_Qbase,kl_Qbase_Q,kl_sum
1,1.5631310026451581,1.5879343757424886,1.5755326891938233
2,1.0032605466382665,0.9622270698560607,0.9827438082471636
3,0.8812031572341266,0.8244671779944548,0.8528351676142907
4,0.5449439746481617,0.4965436469647984,0.52074381080648
5,0.44745534284527355,0.41808488598325294,0.4327701144142633
6,0.3020492391675508,0.2834740787727881,0.2927616589701694
7,0.23506629312973923,0.220862428455131,0.2279643607924351
8,0.193641965284871,0.18535847425393187,0.18950021976940143
9,0.19239170993411814,0.18325891412562995,0.18782531202987404
10,0.14541298649673542,0.1356265390041913,0.14051976275046335
11,0.12322650125269435,0.11700238480917062,0.1201144430309325
12,0.09724828959296608,0.09423359316290411,0.0957409413779351
13,0.10324475409202116,0.10017602612225356,0.10171039010713737
14,0.10520111375447372,0.1067752388641438,0.10598817630930876
15,0.07004565884875977,0.06820795526766152,0.06912680705821064
16,0.052826463385468314,0.050803369357785524,0.05181491637162692
17,0.052260542112337625,0.05221916240099503,0.05223985225666633
18,0.041799347667527326,0.04088727503902431,0.04134331135327582
19,0.03717768867896633,0.03680359986148252,0.03699064427022442
20,0.028385660398128787,0.02772694700876139,0.028056303703445088
21,0.027792134154199104,0.027913744798472487,0.027852939476335797
22,0.04558242761254057,0.04619496416023063,0.0458886958863856
23,0.015226885883721416,0.014992855992240062,0.01510987093798074
24,0.013042877281196043,0.012858020785459855,0.012950449033327949
25,0.015150680866309304,0.015045605049476756,0.01509814295789303
26,0.014214610972225445,0.013780611899321882,0.013997611435773664
27,0.026070935559577343,0.02739074250599382,0.02673083903278558
28,0.008861944746194516,0.008523111764808512,0.008692528255501514
29,0.009877170685896221,0.009565832846588868,0.009721501766242546
30,0.0,0.0,0.0
31,0.009049089041212465,0.008796716567402118,0.00892290280430729
32,0.014010580943122568,0.013747100223745992,0.01387884058343428
33,0.008281213559530765,0.008080291712946639,0.008180752636238702
34,0.009910045436465644,0.009618730167772972,0.009764387802119308
35,0.010682193396268767,0.0104235240492499,0.010552858722759333
36,0.010790061298252558,0.01056922813979818,0.010679644719025369
37,0.010414881261112709,0.01027319883348004,0.010344040047296374
38,0.01620645158919214,0.016005976976092674,0.016106214282642407
39,0.012175762386285462,0.011971884328596265,0.012073823357440863
40,0.012245947700377277,0.01204191136473214,0.012143929532554708
41,0.016297299793269444,0.01604236133867902,0.016169830565974232
42,0.014895979828439154,0.014633677516280285,0.01476482867235972
