perplexity,normal,normal_earlystop,chain,chain_earlystop
1,3.096765373417698,2.9940174849053167,2.597086690858076,2.1687951646150303
2,1.812111776124086,1.790490936085169,1.6832420963952672,1.4300797025665035
3,1.3118409811046845,1.2632070961297996,1.2492642704142374,0.952510697019981
4,1.1027806169363967,1.051034065267738,1.0309166350035155,0.8354228497930459
5,0.8375874059930968,0.8086198864843883,0.8493712672924654,0.6509382676616695
6,0.7752431664547534,0.6803459645561327,0.764133626875168,0.5455518462103223
7,0.7173669520732306,0.6707590426220994,0.6190085538057829,0.4694115474398334
8,0.5318154375937798,0.4802129903050848,0.5377025126016737,0.4235905282307044
9,0.4990264460654103,0.4593569937361135,0.4641401546693204,0.3881851211007796
10,0.4498737394139026,0.40673602588555147,0.40771395773864616,0.31593772274096993
11,0.3933848089315455,0.4042740277218949,0.3334857412549985,0.2708894965115394
12,0.3342070001481081,0.37815221530760207,0.35868423886848944,0.2466860342789871
13,0.3081669913392573,0.2793882455759118,0.2650027056704705,0.1960705211534101
14,0.21212311030662268,0.20733418743137055,0.2084660404757137,0.19466912904671366
15,0.19794643831829856,0.19976920867776146,0.17776955725761226,0.1681239365766906
16,0.16900491618455873,0.19582552799386488,0.1578053561336797,0.19160357051743648
17,0.1268457358625103,0.15499239963136016,0.1214162244003309,0.19575140258228899
18,0.11764879391160632,0.10478587713801396,0.09604089443865642,0.10413458297784632
19,0.08399754584736008,0.1119113271143182,0.08507414746727962,0.1361932125912662
20,0.0884274631792765,0.07429591246526647,0.06553154830906137,0.1250994845753961
21,0.05182702759885824,0.05334829798889143,0.05752685465865023,0.06221737416051747
22,0.03805282614526958,0.05167694765527317,0.04157550145308585,0.10602802069373077
23,0.025746895257639082,0.03784460429086868,0.03164655254982916,0.04685715737068781
24,0.02709282625622807,0.0251679601658837,0.019343825895191263,0.0989350529311015
25,0.018705224281547098,0.017490376819120898,0.015223990298282022,0.08872845312798965
26,0.01261585704766047,0.010028543324383469,0.00922725356907104,0.08377481606827923
27,0.005864941484691081,0.00849218880734318,0.0043814777410623295,0.01576200492518788
28,0.003423310657038527,0.005225976077838235,0.002143376478273389,0.009659247493586905
29,0.002428264663781805,0.00632361402951254,0.0008538216077203102,0.07569561842977858
30,0.0,0.0,0.0,0.0
31,0.001974701947747261,0.0066870563875999324,0.0011090417986144997,0.08311038993365777
32,0.0046065962544779146,0.010082420096325614,0.0024655229716838327,0.006443748851239845
33,0.0025414818134492988,0.008832684405810911,0.004967671890303743,0.08359664689788276
