perplexity,normal,normal_earlystop,chain,chain_earlystop
1,2.6218912146684583,2.5844365443378634,1.4942966161827262,1.5879343757424886
2,1.2813026859359598,1.3245034783370064,1.0980905259902594,0.9622270698560608
3,1.0239115484918406,1.0148359828832616,0.7567204331802059,0.8244671779944548
4,0.8583319945285216,0.8254648219143794,0.5939452012604222,0.4965436469647984
5,0.7301639667460769,0.7000207342710871,0.5014587197178456,0.41808488598325294
6,0.684012193747549,0.6609891144505936,0.4071280021802993,0.2834740787727881
7,0.5972923884073937,0.5829609852293087,0.35584029110759713,0.22086242845513102
8,0.6115869430428785,0.5921612948677077,0.32093434703041324,0.18535847425393187
9,0.5375420838002727,0.5123095355051066,0.25059781307549217,0.18325891412562995
10,0.482292095906955,0.4744662890719883,0.21578595003401907,0.1356265390041913
11,0.4840766823316326,0.5190420119529727,0.18180942573836748,0.11700238480917062
12,0.5391065455020476,0.5208023049483101,0.17235444385923213,0.09423359316290413
13,0.4178094563233707,0.3989581624117148,0.18758366609639687,0.10017602612225356
14,0.4719356233580906,0.4689923403177422,0.13046671561097462,0.1067752388641438
15,0.3182544297748873,0.3128881677952772,0.11943448076075275,0.06820795526766152
16,0.4074026032961257,0.4162250647829235,0.11836214990370572,0.05080336935778552
17,0.37941806917835663,0.3812505437713972,0.0970130507448087,0.05221916240099503
18,0.3064108567186528,0.29700812976189683,0.08565164356712365,0.04088727503902431
19,0.3582790275259917,0.3676563345478311,0.10844918423497693,0.03680359986148252
20,0.3363746860382517,0.3224755433438182,0.06046619224020819,0.02772694700876139
21,0.33091898961695965,0.3098787879183407,0.12078709083065932,0.027913744798472487
22,0.30987945648449866,0.3134111371256758,0.047352921584320716,0.04619496416023063
23,0.3491500906824743,0.35880960072288337,0.050614531316788385,0.014992855992240062
24,0.37549966548585545,0.3527035505892487,0.05411241742471648,0.012858020785459856
25,0.3889969202073153,0.3746556994124377,0.03793139665102495,0.015045605049476756
26,0.35972661859970245,0.3492677492874669,0.06940174211974212,0.01378061189932188
27,0.3704599322890197,0.3466533605067103,0.04917210843598262,0.02739074250599382
28,0.3794292456072874,0.36687759032221307,0.045860288767314,0.008523111764808513
29,0.2943000662329761,0.2909041862158208,0.024718409601740918,0.009565832846588868
30,0.0,0.0,0.0,0.0
31,0.21972246966084027,0.2048634731895214,0.04981433017149218,0.008796716567402118
32,0.32272489682650063,0.3118054783937432,0.03596848088962562,0.013747100223745992
33,0.3237355942467047,0.2999901213566617,0.0319909887247771,0.008080291712946639
34,0.3707116105303426,0.3474943891399099,0.036979090363627065,0.009618730167772972
35,0.2737907228358343,0.24340024144919264,0.03659431390447177,0.0104235240492499
36,0.3076095763016929,0.2782476526158012,0.05624635798139455,0.01056922813979818
