perplexity,normal,normal_earlystop,chain,chain_earlystop
1,1.504449269926224,1.422618051634213,0.986570212402926,1.1106777558221874
2,0.4812735163430905,0.4812735163430905,0.3563007912670126,0.3135469960657539
3,0.23399383583804695,0.23399383583804695,0.13834887086881667,0.14039632101477306
4,0.13671719824970455,0.13671719824970455,0.09288860646823004,0.09659099012316216
5,0.0,0.0,0.0,0.0
6,0.11493729421786705,0.11493729421786705,0.06882919553789511,0.0963141408104301
7,0.16993683128434026,0.17110095152320284,0.08220032967249538,0.0669337194868704
8,0.14518154591937266,0.14518154591937266,0.11189179563671901,0.07429092208983692
9,0.19447810021757034,0.1966781695796054,0.13809903682850316,0.12730560743935138
10,0.22567951107355802,0.2421795517575273,0.16756387760681266,0.11621676456284295
11,0.2461238353146459,0.2461238353146459,0.21181324473458835,0.22066918430974367
12,0.2530457580778248,0.2530457580778248,0.27667771361291044,0.20576893923179268
13,0.2878227949659259,0.28956624781273377,0.2356696951602,0.2276460715896839
14,0.3096481805698292,0.30038032053124825,0.3636679511980788,0.2566452955214585
15,0.34027852245808354,0.3363622371295376,0.2851459952508435,0.26972160845228943
16,0.3773613804006757,0.3776209014680095,0.2913946013617609,0.2813246930197677
17,0.37493396481316976,0.3791101173734904,0.3081957416745221,0.29721100518854204
18,0.3848977516186706,0.3874176922158481,0.31034834474520323,0.2971095686232793
19,0.4426711559275343,0.4650007377134223,0.3350777827253498,0.3186891029954915
20,0.4413414310922521,0.43925154285404977,0.4146500471224352,0.3037399094226753
21,0.4309086920593028,0.43526051308825797,0.3384727039522349,0.32145008954683496
22,0.4482742531052066,0.4593116181334349,0.3450721910666805,0.3439940088993661
23,0.4669762239932007,0.4878337388768601,0.35293641365369555,0.4028268537534101
24,0.5179887935376595,0.5327299167818829,0.3757998555388856,0.3736047737195105
25,0.49326872022837803,0.4968158429731159,0.3754142498831341,0.4128312338046764
26,0.5648650480858136,0.5740539348848022,0.4195722378086149,0.3612839132982792
27,0.5284484704018526,0.5732387190537711,0.4238926876301371,0.4730108126617452
28,0.5470931594208331,0.5464841206525883,0.4407360811454963,0.43936603812171704
29,0.5512568186755948,0.5716299697299368,0.43341223676505136,0.4138032591639516
30,0.6041170765415207,0.6142986598274913,0.41580061083345704,0.4543557222786416
31,0.5833547642281427,0.599924242792645,0.4822689296681707,0.4309741762521747
32,0.6200486484495108,0.6147173285081535,0.4822404253585227,0.4828194342517174
33,0.6426676877351523,0.6465108950460121,0.4566058747922969,0.4914973601186843
34,0.6638353715668646,0.6548259574418094,0.5751212314705219,0.5716855347053102
35,0.6517862642939023,0.6738580051860186,0.593494154596705,0.5423572153338712
36,0.6732179039897788,0.6985637447673043,0.5774027888473441,0.4508028499986666
37,0.6773382250803686,0.6802279683569251,0.6269887154816893,0.6198581078088647
