perplexity,normal,normal_earlystop,chain,chain_earlystop
1,1.435167712280432,1.448835756338123,0.9586649337030426,0.8298968084385375
2,0.3229024491291905,0.3498703653500065,0.3518736951769633,0.2593368048979401
3,0.0852394439902184,0.0971614930199392,0.11283330228068257,0.17017749055973005
4,0.049884881351942516,0.048163934966713486,0.04978128755384016,0.03779350385864333
5,0.0,0.0,0.0,0.0
6,0.022721183669507483,0.026043350904504686,0.02594592539455169,0.02417375701007887
7,0.04204176855461599,0.043183525718364674,0.043897463621156346,0.04120628361080021
8,0.06777275585293258,0.07126325479078294,0.05978096856251695,0.05363003006159893
9,0.0789055716980637,0.08864681187003992,0.07480656763057231,0.06891316154254473
10,0.10916038706687982,0.10861646671616387,0.10516045245993227,0.10585089383254072
11,0.12217543633434035,0.12078346847746335,0.11749533595821175,0.12109303468555445
12,0.15684203629082102,0.2445110119008413,0.15240787984617454,0.14688640392432414
13,0.1698018598589639,0.17603919390709627,0.16963522506855988,0.16047111097932734
14,0.2374554242920072,0.22053138540614864,0.20248278703911612,0.1898959518634779
15,0.2471755765023532,0.2318584523487632,0.23893160423325502,0.2489407026276715
16,0.2818065660920939,0.2376218324576019,0.2436233250811011,0.2354849974062629
17,0.3248956377531525,0.27343946172009304,0.26594527705314736,0.2525843630365459
18,0.35141860161517097,0.33889943856416016,0.3535979234233805,0.29520234542375434
19,0.4006337193268345,0.32339454305890714,0.4100207783227873,0.2889138768131005
20,0.3949190755888207,0.3855745049860213,0.4313627236980551,0.3231065374145822
21,0.4569771422868412,0.4252442281860139,0.4604330530219803,0.3613455190457547
22,0.4955032409646153,0.4256565518833765,0.4833433326653302,0.39919573020296667
23,0.5402999341611734,0.4737916902938336,0.5108295673643972,0.4288663009020071
24,0.5347817217355109,0.5274718195016064,0.5444288660050869,0.4384475230175096
25,0.5643884867672754,0.5460153700183947,0.5781227471588749,0.4701401309758451
26,0.5891365343549633,0.5936474087926011,0.6066570678753143,0.4647198140705663
27,0.6415581362992409,0.6031248077931475,0.6365637511290967,0.4884086683252863
28,0.6642806662258453,0.6447799668757797,0.6560555587552621,0.4799338512209519
29,0.691378169602828,0.7039224939088922,0.7135097771916721,0.5084102432234965
30,0.7305358846298289,0.6866248318387671,0.7436166388279848,0.538414484973297
31,0.745685134762176,0.7451630262286776,0.7648525758395692,0.5510879043792867
32,0.8037564454737846,0.773949305605433,0.7852687493403041,0.5942164382334183
33,0.7741946382374382,0.7503131396329563,0.8091879082793499,0.6386642797219679
