perplexity,normal,normal_earlystop,chain,chain_earlystop
1,2.7362098774125125,2.664796338038112,1.7009943776631309,1.6789944541815929
2,1.479384672488036,1.5083839723744323,1.1957593683876508,1.2566999492345523
3,1.2131401502783663,1.179099914725395,0.9565646680070684,0.8924473431770421
4,1.0484824309164351,0.987531467257287,0.7537475613694082,0.7124969831688571
5,0.9458765819024884,0.8846813444061159,0.6085952717709049,0.592820332046281
6,0.8575029268913978,0.8030262412182485,0.5907047719787459,0.5893270770843785
7,0.7944164088014615,0.7529720638903818,0.5041055434302106,0.3942163991414848
8,0.8029480725621262,0.7596581596908492,0.4432419587688212,0.3351415315808421
9,0.7502332923858255,0.6884026062199015,0.38285458075532375,0.3515793535376568
10,0.6782752781641256,0.6485908663678933,0.4100303731255534,0.2904680684329531
11,0.6779997279638333,0.6670613661046376,0.2883448877881914,0.2469809491143799
12,0.6857474176535328,0.6383181810834241,0.30741911906876623,0.2387275511878087
13,0.5974266145450597,0.545272000512327,0.2905384155934846,0.2544039848187545
14,0.603495688219318,0.5710669393666371,0.23257741460267065,0.22307981972772187
15,0.4903211542660728,0.4567044955273767,0.2292972991532348,0.1898045540848408
16,0.5701275249334483,0.5747339583627384,0.21662180460239197,0.1569756959005285
17,0.4405085798694257,0.4519587037418471,0.227541983345254,0.13130960210466758
18,0.4331992252368867,0.4032461237298263,0.16344364350837115,0.1331410708307902
19,0.5287488228578212,0.4785326936667548,0.1873412218333376,0.1281456490779678
20,0.4085333034777352,0.3699424273571391,0.157837437215332,0.11616846504814755
21,0.4528671388904351,0.3911418289336375,0.16846059732957633,0.1064618338503739
22,0.4164148026749863,0.3937822366453256,0.14131852817335108,0.0844910508726136
23,0.4065516126538384,0.3955777555343856,0.1432973167663188,0.08028706057678837
24,0.4564734213712179,0.3945493802007248,0.1279934584106315,0.07833136863936639
25,0.4520096053354263,0.4275212329440015,0.1067203572074249,0.06097641388221262
26,0.41868270455045853,0.40979759533829374,0.1360957992503405,0.06826093839943592
27,0.3976600590706771,0.3582670214240373,0.09413441467131124,0.07391129747928205
28,0.4011256961012245,0.3749554008569497,0.07623726402431537,0.07076986802367402
29,0.4505445673062168,0.4309819453078362,0.08013629036987667,0.06333480536418805
30,0.3080809109970797,0.2783061613120913,0.07456134183898107,0.05674614829120686
31,0.2743550072368295,0.24626507572407766,0.07243468463187364,0.03849054848092296
32,0.36500500203868375,0.31141267278572005,0.05917125680202045,0.038362534287463265
33,0.3220455037763941,0.30249670611543944,0.053683599010183235,0.03943600726031825
34,0.3626828910104456,0.33745696821532145,0.049184207819549325,0.033741512805030044
35,0.28653919390706795,0.2668154399900654,0.10369554581519234,0.04645835245292961
36,0.3304023534373535,0.29637338408337244,0.04685467674474248,0.021179923916383056
37,0.35881943127050275,0.3437803833002505,0.033395280075361175,0.012966594672648631
38,0.29239162895819154,0.27969979902149383,0.056844433436659826,0.012805601599540131
39,0.3640645253639495,0.3326854334521205,0.02884163326521837,0.013058442672124623
40,0.3121713136845252,0.27257645811533804,0.042048928847818655,0.014459347917316375
