perplexity,normal,normal_earlystop,chain,chain_earlystop
1,2.427518642604824,2.3713715639532644,1.7534926132795854,1.6114115397674256
2,1.2411412160663344,1.2577400675143164,0.8774267504097963,0.9636419648506244
3,0.8519000401725199,0.8562462260496465,0.6655995165323212,0.7385357266703343
4,0.6468738757338153,0.6520207901971496,0.524563953568842,0.4904862118566158
5,0.5128842835519571,0.5101497381317627,0.3354013448112103,0.33431681986016953
6,0.34118854120660114,0.3517766020282805,0.2949310665670924,0.2720978526015437
7,0.3412170376265212,0.34857411662992305,0.2330420056417435,0.2806859880838837
8,0.2618953062734566,0.27235843014764194,0.20870130040515966,0.2209138411776112
9,0.2202192501304549,0.19638114745791985,0.15205693774097104,0.1538072830691112
10,0.1911131057781284,0.1929044507099104,0.13749134624992038,0.13203986854906047
11,0.1624008099854865,0.17368879797458942,0.11478885175313093,0.08702797404093329
12,0.13469915755288367,0.1468614520038511,0.10452306451726938,0.08621710615550619
13,0.12175210281320832,0.12563484085059,0.08245788887681002,0.07270025289761703
14,0.1179389440201608,0.12098862592333487,0.07441177013010564,0.06705411924609339
15,0.10356670412380742,0.10956079362098896,0.06521719231150784,0.0723716119527016
16,0.1194105526972256,0.12579575231784448,0.05828639569883341,0.0645553036048846
17,0.060045388672596435,0.06488237132479603,0.06030497446102045,0.05898941612267008
18,0.08333697073933914,0.08972820104265937,0.0723997219260532,0.06462037798319757
19,0.1552288964527075,0.15359786494655278,0.06723157585272628,0.057361526824066186
20,0.0,0.0,0.0,0.0
21,0.10415685678382096,0.11252858112048457,0.06108099193726614,0.057792600298351385
22,0.1184693024605426,0.11989245702953576,0.05813894269475005,0.061011861828029014
23,0.11535213769607693,0.1307959412826621,0.050288931285207665,0.0464139657133882
24,0.14497578902297245,0.16415169371102756,0.05571129956603814,0.06090208880466803
25,0.11473306789509685,0.12548981142756785,0.057598393582544864,0.04671722182856211
26,0.14107110455753774,0.14941912594132312,0.05195500294421815,0.057825567671173715
27,0.1485990000675399,0.15921368917350393,0.058170961568258676,0.05408304160033743
28,0.152207170428161,0.14913969720635675,0.06623863202004664,0.05069383878296014
29,0.12878596517117025,0.13297571820204696,0.05554936671955325,0.06649712013795782
30,0.13074395269194455,0.1432427553340479,0.058436029742372886,0.055604930423567636
31,0.125863050846185,0.14024612846464676,0.0668338330076891,0.06315981719832042
32,0.15418678213898246,0.15783566511292707,0.07237434616231997,0.06381270445200002
33,0.19759674241569444,0.19636373679981156,0.07528356858273044,0.06642521620290581
34,0.14842217796549548,0.15151675634785974,0.08295962397648393,0.08639566419102003
35,0.2006138191021814,0.2027067138233448,0.0844950986167099,0.08660141064411128
36,0.20043974166440515,0.22392376740343806,0.09181909888129117,0.09169957755219783
37,0.18811562966611695,0.18724017570126966,0.09542026922890204,0.08926718962576881
38,0.19803768195001356,0.19882767467884752,0.1013371080703791,0.09895584228660437
39,0.1888661398455144,0.2100206269781682,0.10647104934797534,0.10769898397141678
40,0.16667770402882187,0.1721471919960407,0.11291032187096706,0.1079836349645243
41,0.1995872763153166,0.25060781635033136,0.11562805680272302,0.1131599401462328
42,0.2066332147539204,0.21993450207215992,0.11185196921219126,0.11857580059147332
43,0.20951379679120946,0.2076872620383618,0.11836064059796825,0.12289412125439593
44,0.2293293793800637,0.29109470540101656,0.1209377653658612,0.12248833686648025
45,0.20374100454488084,0.2030523864625939,0.1261501566366083,0.14855498424261004
46,0.2134724663809397,0.2923333110948965,0.15619897148984468,0.13894213350863027
47,0.20190771677093436,0.205461137046872,0.16990394692900884,0.14712843225359334
48,0.2265745909399528,0.2259995940922283,0.16154079875333371,0.15901335259697025
49,0.2287422013929276,0.25936949362990025,0.16739242433679635,0.1685573671745697
50,0.2393390682961009,0.2333755106455557,0.17682378713973435,0.1677818192756729
51,0.278126602985758,0.2981105043296689,0.18331820726083295,0.1815887011974849
52,0.3080330973787877,0.325936538817184,0.18786447804129472,0.18659908099571215
53,0.21648236770199866,0.2188692866134128,0.1915662983725892,0.19258612540869474
54,0.25964965071910723,0.2730526555045298,0.20150804488131208,0.19734431670498231
55,0.2567176364273267,0.26540773896395625,0.20770972915999614,0.20119222307225568
56,0.2979258011039584,0.2959007950342074,0.21507338302893908,0.2065537430305578
57,0.2464428018890773,0.24479487301310174,0.2171665895772108,0.21306343990449064
58,0.3156935885856849,0.33048421196145683,0.21506200357417649,0.21966024891929328
59,0.30256889959403005,0.2744953259830241,0.2304852396307533,0.2252651011987213
60,0.3157998835147388,0.33825157692116786,0.24261273141266898,0.22054805044594974
61,0.3539282506936602,0.35608811810464136,0.2257231860393262,0.23288195666272296
62,0.3173279791153564,0.3484766473794106,0.2527773727805555,0.2364215806884347
63,0.3243286716497327,0.35686108618575585,0.24655630296755046,0.2490696377044614
64,0.3188167106873193,0.3333767758401213,0.2554269933555443,0.2478665061626118
65,0.2991038109113698,0.29681012687827385,0.2592891035785444,0.2553628564737849
66,0.3612647599635687,0.3627100538461488,0.2690653974814625,0.2706109185070454
67,0.34142441219283665,0.3394996664670722,0.2753770310430205,0.27118421142375426
