perplexity,aucrnx_chain,aucrnx_normal,kl_chain_normal,kl_normal_chain,kl_sum,running_time_chain,running_time_normal
1,0.47137913848450635,0.3525825805619494,0.17481485380173517,0.20534315336153658,0.19007900358163587,0.5196540355682373,0.41381168365478516
2,0.533223929184441,0.498110398526121,0.09785420596712407,0.10388298007485397,0.10086859302098902,0.4128577709197998,0.35706067085266113
3,0.5404017703325035,0.5004051696980024,0.1767941800431096,0.1572109308648496,0.1670025554539796,0.38199472427368164,0.34822583198547363
4,0.5415784220790617,0.5320703513801659,0.05493870291096595,0.05795588716005555,0.05644729503551075,0.3713407516479492,0.34030938148498535
5,0.5473341184377959,0.5359358849987417,0.1386782140278269,0.11126918069252137,0.12497369736017414,0.3480110168457031,0.33022642135620117
6,0.555748893292687,0.5434482891694704,0.07276302199189612,0.0795909250929655,0.0761769735424308,0.413815975189209,0.3308546543121338
7,0.5473487616920845,0.5486464509653836,0.06698570952434953,0.07149251981606135,0.06923911467020544,0.3846931457519531,0.3326711654663086
8,0.5483671305387723,0.5441555228020696,0.08944299994590646,0.09427111039098796,0.09185705516844721,0.3650338649749756,0.420534610748291
9,0.5434623550039224,0.5364240008190648,0.10914516821329463,0.11439084726756926,0.11176800774043194,0.32059645652770996,0.3561098575592041
10,0.5469963242527243,0.5489920616660863,0.10119151197789378,0.10040383727668803,0.1007976746272909,0.3330881595611572,0.3641018867492676
11,0.54294152831134,0.5448151944040651,0.13051729296579714,0.12357939437506382,0.1270483436704305,0.32131052017211914,0.3489842414855957
12,0.5404781221034037,0.5450523857490014,0.09338475978171515,0.09065983048179294,0.09202229513175404,0.31185293197631836,0.3518390655517578
13,0.5353618453670761,0.5597045524071763,0.06350411845928378,0.06388150494582884,0.0636928117025563,0.3194432258605957,0.3470780849456787
14,0.5450329249012269,0.536905338821769,0.09688239037193667,0.10598504188760495,0.10143371612977081,0.3258681297302246,0.3456110954284668
15,0.5451638773433409,0.5536701057392086,0.12063891539333828,0.11950887496416404,0.12007389517875117,0.31465768814086914,0.40711283683776855
16,0.5385058852979677,0.5500765346593817,0.07499216622843069,0.0789314717252039,0.0769618189768173,0.3261830806732178,0.3663787841796875
17,0.5402065514059559,0.5390563273098128,0.12751550727518507,0.12263047790714199,0.12507299259116353,0.32657694816589355,0.35608577728271484
18,0.5385510767925913,0.5169076332426472,0.16838265138648156,0.15513125970648733,0.16175695554648445,0.3426246643066406,0.37638401985168457
19,0.5315631327437327,0.5390492065218359,0.11408425641898734,0.11395099310181425,0.1140176247604008,0.36395740509033203,0.39572954177856445
20,0.5366620978890198,0.5393710630724088,0.09217155021097631,0.09284575295004009,0.0925086515805082,0.3367784023284912,0.3891608715057373
21,0.5345019949661033,0.5445479958878462,0.07571118589557031,0.07751267642793763,0.07661193116175397,0.33000946044921875,0.37020063400268555
22,0.5365048770719241,0.532366228344684,0.11214928852041296,0.1094144147906172,0.11078185165551507,0.36266279220581055,0.3710448741912842
23,0.5391111399334936,0.5199818950484161,0.16562323453144517,0.14540558210489785,0.1555144083181715,0.3480551242828369,0.3715965747833252
24,0.5333263654418224,0.5297600054772637,0.1192611406117258,0.09915867101139053,0.10920990581155816,0.34332871437072754,0.36654138565063477
25,0.5315285229685084,0.5125315174654065,0.16539923560562647,0.1376126419551561,0.15150593878039129,0.3456892967224121,0.38161659240722656
26,0.5389923740759232,0.5282389628421774,0.12613011872251237,0.11633538158339757,0.12123275015295497,0.3571302890777588,0.3977358341217041
27,0.5394630794125426,0.5334144388147334,0.116823425532453,0.10617394766145938,0.11149868659695619,0.3840463161468506,0.392169713973999
28,0.5384107247451119,0.5458294460082261,0.1095069881481677,0.1015571768980826,0.10553208252312515,0.3706023693084717,0.3849458694458008
29,0.5359265139921726,0.5333714182441343,0.14364957747436494,0.12532931413995366,0.1344894458071593,0.366408109664917,0.41259193420410156
30,0.5370041239149081,0.5370041239149081,0.0,0.0,0.0,0.43941187858581543,0.43941187858581543
31,0.5301976074170426,0.5315225082749441,0.12624295894060816,0.10729579604384058,0.11676937749222438,0.3875691890716553,0.4186732769012451
32,0.5330657935433267,0.531185806271759,0.08290621139668154,0.07580812936368175,0.07935717038018164,0.354935884475708,0.427264928817749
33,0.529068339973352,0.5066847794438583,0.15739829661500562,0.13870774364462457,0.14805302012981508,0.3626577854156494,0.40511441230773926
34,0.5290403490711588,0.5142381281663574,0.10691684523346492,0.09391607037617111,0.10041645780481802,0.3642122745513916,0.39984774589538574
35,0.5274703940777572,0.5275207478679902,0.10329635795111125,0.09150984958562504,0.09740310376836814,0.3612406253814697,0.3929932117462158
36,0.5276109876726505,0.5199667496973971,0.126541387679981,0.10741865552431241,0.11698002160214671,0.3645966053009033,0.43521881103515625
37,0.5254732525767885,0.5145603467008181,0.16738633985455936,0.15166466446211052,0.15952550215833494,0.3653995990753174,0.47949910163879395
38,0.5218857723373017,0.5172941498408975,0.10913820438591801,0.09944414594813943,0.10429117516702871,0.3801567554473877,0.4214189052581787
39,0.5230386539710129,0.5146964493569084,0.10875956583735613,0.09409884977444721,0.10142920780590167,0.3601384162902832,0.44481849670410156
40,0.5241244850131689,0.5117200012412211,0.1207842028080586,0.10725232911656729,0.11401826596231295,0.3693106174468994,0.4457824230194092
41,0.5242347094076225,0.5097525110391652,0.09576611983571495,0.0893927992091717,0.09257945952244333,0.37160682678222656,0.41385412216186523
42,0.5306344420271835,0.528928642871837,0.06031573462698455,0.04747597414453163,0.053895854385758085,0.39336585998535156,0.4483327865600586
43,0.5297977584271059,0.5272178614146712,0.05540228629784095,0.047636572354652594,0.05151942932624677,0.37099719047546387,0.4383375644683838
44,0.5285337711649736,0.5135505843354193,0.1384429748971539,0.10013578976063837,0.11928938232889613,0.37729477882385254,0.44235801696777344
45,0.5281463873154234,0.5027622031832838,0.10656520647149735,0.08617914981328523,0.0963721781423913,0.3751523494720459,0.45656371116638184
46,0.5241391809860333,0.5230428059299083,0.0874645776694328,0.0809889627906021,0.08422677023001746,0.40123891830444336,0.42942380905151367
47,0.525413568998072,0.523496693184747,0.05697839653256382,0.050825001640544584,0.053901699086554206,0.38933730125427246,0.4455125331878662
48,0.5275533652148447,0.49802228170253465,0.19720210194378832,0.1426611357807704,0.16993161886227937,0.4317150115966797,0.4157102108001709
49,0.5181096436741605,0.512544228080129,0.11581853187389098,0.09897212542325383,0.1073953286485724,0.39111948013305664,0.4499540328979492
50,0.5226787622481542,0.5263675602215346,0.04416324721365451,0.04472345843551344,0.044443352824583976,0.422391414642334,0.4134347438812256
51,0.5200896271277774,0.5182676600898924,0.07853244938355444,0.06989186890797948,0.07421215914576695,0.39182305335998535,0.4476447105407715
52,0.526932668574013,0.5232569809874029,0.044786688245402766,0.04269112961592314,0.043738908930662956,0.455568790435791,0.4316399097442627
53,0.5190838572861305,0.48678468144869735,0.15292873247325756,0.12379977530234668,0.1383642538878021,0.39362525939941406,0.4562952518463135
54,0.5193089841536179,0.5193007317185242,0.04660841253552217,0.042253199383215534,0.04443080595936885,0.39316821098327637,0.4578266143798828
55,0.5271184038605096,0.5181575853128069,0.04009687010033572,0.03635168294776691,0.03822427652405132,0.40033698081970215,0.4587585926055908
56,0.5223185783262155,0.5118924481770176,0.11374296034130332,0.08138856492348395,0.09756576263239364,0.43655943870544434,0.4525747299194336
57,0.5222144181758159,0.516075794313319,0.03386159614526091,0.032042994191026575,0.03295229516814374,0.39123058319091797,0.44301795959472656
