perplexity,aucrnx_chain,aucrnx_normal,kl_chain_normal,kl_normal_chain,kl_sum,running_time_chain,running_time_normal
1,0.4470882039291169,0.2575669634456978,1.1679231556468948,1.0952599604468563,1.1315915580468756,9.942685604095459,9.865355014801025
2,0.4952994089119696,0.4198203622773667,0.4952232341889091,0.5399868736070496,0.5176050538979793,7.2947633266448975,6.003235578536987
3,0.5116477537448384,0.4518564279625891,0.37228700439169476,0.406054158185462,0.3891705812885784,7.2559568881988525,5.535478591918945
4,0.5160126525507235,0.45427247217997463,0.3501896668959554,0.39619043003923465,0.373190048467595,6.939797639846802,5.358423471450806
5,0.5226037704078478,0.47969809817960096,0.2991044769382447,0.32283011701640985,0.3109672969773273,6.3425304889678955,5.337053060531616
6,0.5254274954318132,0.48606894768086784,0.2756571851139115,0.3099980573196389,0.2928276212167752,6.149600505828857,5.156113386154175
7,0.5253559068380533,0.4887136988688294,0.2515146202810883,0.27891175392561657,0.2652131871033524,6.077677965164185,5.030659914016724
8,0.527264381225182,0.48767570076258643,0.26356279808958494,0.29267567053832033,0.27811923431395263,6.021761178970337,5.078177452087402
9,0.5251979264059453,0.4931850327573278,0.2692463158647724,0.2841938244340111,0.2767200701493917,6.1772332191467285,4.951876401901245
10,0.5253300554411846,0.4903826996949007,0.24343108586809747,0.26946004860373785,0.25644556723591766,5.85563063621521,4.9563562870025635
11,0.5255405347561977,0.49205645122822944,0.2546021767808029,0.2752328615151928,0.2649175191479978,5.7147321701049805,4.862874746322632
12,0.5266239255112563,0.49692408662102966,0.2345037866233135,0.2555839236058246,0.24504385511456905,6.193073272705078,4.815834999084473
13,0.5242016735541071,0.49454799840819763,0.23724012502013775,0.2509132474897927,0.24407668625496523,5.475440740585327,4.8639466762542725
14,0.5229335740049534,0.5033535316979098,0.1811104624629789,0.2030310268902555,0.19207074467661722,5.623968839645386,4.892160415649414
15,0.5235451616781394,0.5038112699047997,0.18793236775656944,0.20234534068328947,0.19513885421992944,5.398190021514893,4.773906946182251
16,0.5224649435453704,0.5002703935709051,0.20397094038469055,0.22503024620673745,0.214500593295714,5.358191251754761,4.687513589859009
17,0.5215982790449841,0.5042285776990472,0.15969616387629967,0.18444385019378187,0.17207000703504077,5.341959714889526,4.668798208236694
18,0.5214544772690213,0.5008679581454094,0.1942502163352969,0.21649794802684103,0.20537408218106895,5.324283838272095,4.657861948013306
19,0.5201404115430069,0.4997445346323769,0.18914560336845684,0.21150059983008898,0.2003231015992729,5.33017897605896,4.653449535369873
