perplexity,aucrnx_chain,aucrnx_normal,kl_chain_normal,kl_normal_chain,kl_sum,running_time_chain,running_time_normal
1,0.43312863427745685,0.2575669634456978,1.1917873357030528,1.109699984239966,1.1507436599715093,8.336779594421387,9.865355014801025
2,0.48054563319388877,0.4198203622773667,0.4903840848303264,0.5143257746267518,0.5023549297285391,6.500216484069824,6.003235578536987
3,0.4987543049209168,0.4518564279625891,0.37825027972295067,0.41349127552282583,0.39587077762288825,6.189407587051392,5.535478591918945
4,0.5055705974818395,0.45427247217997463,0.32125213283101517,0.36477331190176027,0.3430127223663877,6.035725831985474,5.358423471450806
5,0.5106767290681348,0.47969809817960096,0.2778500959868738,0.3034243360131743,0.29063721600002407,5.685743570327759,5.337053060531616
6,0.5128903455484594,0.48606894768086784,0.2550788719309041,0.2830817125947669,0.2690802922628355,5.415180444717407,5.156113386154175
7,0.5141757994278833,0.4887136988688294,0.23388632360963324,0.2521541173480981,0.24302022047886568,5.415249347686768,5.030659914016724
8,0.5129813995903089,0.48767570076258643,0.23638705636647905,0.2568747586098189,0.24663090748814898,5.457837104797363,5.078177452087402
9,0.514592384652541,0.4931850327573278,0.2220750498388594,0.2383564739927045,0.23021576191578194,5.6159987449646,4.951876401901245
10,0.5144365699547844,0.4903826996949007,0.20649196114541993,0.2250327663205475,0.21576236373298371,5.296442985534668,4.9563562870025635
11,0.5150036127064617,0.49205645122822944,0.21026654652487653,0.22801027583133687,0.2191384111781067,5.167544364929199,4.862874746322632
12,0.5141957661903688,0.49692408662102966,0.18364447657107397,0.20220950083705772,0.19292698870406583,5.2325966358184814,4.815834999084473
13,0.5134459873807036,0.49454799840819763,0.18882603469325698,0.2021719081485488,0.1954989714209029,5.307354688644409,4.8639466762542725
14,0.514323352816793,0.5033535316979098,0.20287475365850186,0.22068023264989658,0.21177749315419922,5.143752813339233,4.892160415649414
15,0.5121740882910967,0.5038112699047997,0.2212383689486907,0.22829860484703549,0.2247684868978631,5.058108329772949,4.773906946182251
16,0.5127570261062924,0.5002703935709051,0.1897014998280901,0.20762457558609476,0.19866303770709243,5.2178308963775635,4.687513589859009
17,0.5107420167559905,0.5042285776990472,0.16300863315550995,0.17747163085864762,0.17024013200707877,5.11342191696167,4.668798208236694
18,0.5104420536516905,0.5008679581454094,0.1820355889017079,0.1955325051171089,0.1887840470094084,5.170048475265503,4.657861948013306
19,0.5079603521302067,0.4997445346323769,0.19466137242129317,0.20968010228647765,0.2021707373538854,4.897535800933838,4.653449535369873
20,0.5084657562654834,0.4977238633174496,0.18938181230979706,0.20019908197548222,0.19479044714263966,5.03022313117981,4.713341951370239
21,0.5082029123118436,0.49991041617276766,0.17279330911658186,0.1851725001350812,0.17898290462583155,5.522373199462891,4.569053411483765
22,0.5080359053354069,0.5061599807607999,0.16559075588988217,0.17450307156935865,0.1700469137296204,5.523771047592163,5.055614948272705
23,0.5074598311434172,0.4976349419130497,0.14782862037710873,0.16019267916242488,0.1540106497697668,5.536269187927246,4.671871900558472
24,0.5059169508421634,0.49827605291521876,0.14395079211729409,0.15439799583331937,0.14917439397530674,4.81242299079895,4.554090976715088
25,0.5047159101116294,0.5033549434124546,0.14753016802332522,0.1519314246802603,0.14973079635179276,5.2199225425720215,4.85026741027832
26,0.5037749381566966,0.5047117552411412,0.07625690770435786,0.07877859468303541,0.07751775119369664,4.8368165493011475,4.629444360733032
27,0.5024671687345885,0.5002772185256062,0.08670157999486366,0.09214371039728493,0.08942264519607429,4.999978303909302,4.55617618560791
28,0.5010095936880347,0.5024978449934147,0.06843349473567124,0.07370243300753518,0.07106796387160322,4.673663377761841,4.568371534347534
29,0.5003574230347163,0.500401417316951,0.056917067541788074,0.060233493011980735,0.058575280276884405,5.008468151092529,4.637809753417969
30,0.4960769039963643,0.4960769039963643,0.0,0.0,0.0,4.573550224304199,4.573550224304199
31,0.4985023585238447,0.500638156532422,0.0942920765818812,0.09683666827284988,0.09556437242736554,5.310320615768433,4.79584527015686
32,0.4979836452632211,0.495578365281406,0.08659086022054167,0.08935721080482852,0.0879740355126851,4.764659881591797,4.566953182220459
33,0.49770438139538553,0.4987516834118773,0.09129307246544785,0.0932358275069863,0.09226444998621708,5.49609112739563,4.855153322219849
34,0.4967840526724323,0.49738134516251387,0.11086055004720698,0.11268279313904264,0.11177167159312482,4.959984540939331,4.514269828796387
