perplexity,normal,normal_earlystop,chain,chain_earlystop
1,3.1626805533230287,3.1626805533230287,1.0992889216004378,1.0992889216004378
2,1.2136222364093714,1.2136222364093714,0.6890175059651372,0.6890175059651372
3,0.7368552972572313,0.7368552972572313,0.4530737404050582,0.4530737404050582
4,0.5202424525002383,0.5202424525002383,0.3370609395873159,0.3370609395873159
5,0.4178202286505148,0.4178202286505148,0.25025796445560833,0.25025796445560833
6,0.32926104522105026,0.32926104522105026,0.17717642537416228,0.17717642537416228
7,0.2855800068114791,0.2855800068114791,0.14409781498749885,0.14409781498749885
8,0.22853432764040485,0.22853432764040485,0.1108256055292808,0.1108256055292808
9,0.18877727110728498,0.18877727110728498,0.08433129599267163,0.08433129599267163
10,0.1358471613786693,0.1358471613786693,0.06181758147117378,0.06181758147117378
11,0.12344744882642222,0.12344744882642222,0.0514682772005627,0.0514682772005627
12,0.10921720719543204,0.10921720719543204,0.03831652474652357,0.03831652474652357
13,0.08480086815436072,0.08480086815436072,0.03393410641858436,0.03393410641858436
14,0.06675471805202399,0.06675471805202399,0.028658074963530563,0.028658074963530563
15,0.06735020800663685,0.06735020800663685,0.024447204522032737,0.024447204522032737
16,0.047386459613346164,0.047386459613346164,0.019114600113861013,0.019114600113861013
17,0.05531602447249338,0.05531602447249338,0.01585096106741863,0.01585096106741863
18,0.053396646079190965,0.053396646079190965,0.010199827444653116,0.010199827444653116
19,0.027227789137441224,0.027227789137441224,0.008901398692319484,0.008901398692319484
20,0.0,0.0,0.0,0.0
21,0.037912964007463267,0.037912964007463267,0.010395610757867126,0.010395610757867126
22,0.044763148878200855,0.044763148878200855,0.009500601954239659,0.009500601954239659
23,0.05268109702678058,0.05268109702678058,0.010654080895009944,0.010654080895009944
24,0.05835173476708508,0.05835173476708508,0.012041741218626115,0.012041741218626115
25,0.10090048662914004,0.10090048662914004,0.012307546555799376,0.012307546555799376
26,0.10775600303066447,0.10775600303066447,0.013066322878500023,0.013066322878500023
27,0.10323914462864432,0.10323914462864432,0.014269401641319112,0.014269401641319112
28,0.10539300371276752,0.10539300371276752,0.016399366618043674,0.016399366618043674
29,0.11591115593081175,0.11591115593081175,0.018313968643168376,0.018313968643168376
30,0.13118594081289528,0.13118594081289528,0.018370022065826948,0.018370022065826948
31,0.12434872813207573,0.12434872813207573,0.02025314205633663,0.02025314205633663
32,0.13058557955624664,0.13058557955624664,0.022621532229343586,0.022621532229343586
