perplexity,kl_Q_Qbase,kl_Qbase_Q,kl_sum
1,1.240157450586768,2.107028925929588,1.6735931882581778
2,0.8492632186657337,1.052859775450385,0.9510614970580593
3,0.6675345402532554,0.7856486201410744,0.726591580197165
4,0.419298754297903,0.44834303315543955,0.43382089372667126
5,0.4070979842624872,0.46413699190230406,0.43561748808239564
6,0.28622584997409667,0.30633299378330986,0.29627942187870326
7,0.2556752534242067,0.2695210148993926,0.26259813416179967
8,0.26124573860257566,0.2816754087680568,0.27146057368531623
9,0.27684119274729635,0.31767467181497183,0.29725793228113406
10,0.2291771267829927,0.2639383375694794,0.24655773217623606
11,0.2217808457112992,0.24396438711006213,0.23287261641068066
12,0.1848215890545446,0.18725236135923423,0.18603697520688942
13,0.20172078592994785,0.23448643468268057,0.2181036103063142
14,0.19249198515380056,0.19751201300861831,0.19500199908120944
15,0.1953843497059866,0.2382518629040538,0.2168181063050202
16,0.15482120077801448,0.15672132368623753,0.155771262232126
17,0.18753252456587488,0.1947027441746716,0.19111763437027324
18,0.22284239445022572,0.2408189121434719,0.23183065329684882
19,0.15592092813587455,0.16134888959259736,0.15863490886423595
20,0.0,0.0,0.0
21,0.15674105749572093,0.14201612692933024,0.14937859221252558
22,0.20941796515137645,0.20871284227116443,0.20906540371127044
23,0.222111896554212,0.22904485451590298,0.2255783755350575
24,0.19164647244701322,0.1871422361792294,0.1893943543131213
25,0.21177248546036676,0.21595200939396467,0.2138622474271657
26,0.27960179921402545,0.29927109599393265,0.289436447603979
27,0.18512693938403496,0.17924863149638418,0.18218778544020958
28,0.21384670463642658,0.19155569358222224,0.2027011991093244
29,0.17883807008269387,0.18539878094477832,0.18211842551373608
30,0.13847370000115802,0.12623323993229468,0.13235346996672637
31,0.2291959252280476,0.23411943903837418,0.2316576821332109
32,0.23528038329545825,0.21722894849387536,0.2262546658946668
33,0.1963491137610431,0.19292015864544843,0.19463463620324578
34,0.26730543902029613,0.23562881837601185,0.251467128698154
35,0.24905548012956355,0.23406757757934024,0.2415615288544519
36,0.22837472647946072,0.19606895160805357,0.21222183904375713
37,0.3426211032974223,0.31783196508678113,0.3302265341921017
38,0.2672681080226187,0.2472525370389025,0.2572603225307606
39,0.2534775279954854,0.24183077713110798,0.2476541525632967
40,0.3712513852747541,0.372644439614451,0.37194791244460257
41,0.2592103321357701,0.24401485529476147,0.2516125937152658
42,0.2712069353715821,0.26405315377434063,0.26763004457296136
43,0.2861353246245458,0.25475060229193114,0.2704429634582385
44,0.36895051466373663,0.33827566054909636,0.3536130876064165
45,0.30305895330587157,0.2962166093382432,0.2996377813220574
46,0.4230760280186819,0.39909599667368956,0.4110860123461857
47,0.28932228500640517,0.25654096194761894,0.27293162347701205
48,0.3665226544719772,0.34484738598173675,0.355685020226857
49,0.40462716529442366,0.368518195266116,0.3865726802802698
50,0.3751598069186829,0.3372228714383614,0.35619133917852214
51,0.34569891995006463,0.3311216762238726,0.33841029808696865
52,0.34088037166920326,0.3063337097440517,0.3236070407066275
53,0.4132974591519976,0.3760519296647869,0.39467469440839226
54,0.3753327485166815,0.3367548668516315,0.3560438076841565
55,0.3498382838512746,0.3109801487480064,0.3304092162996405
56,0.3685836532526112,0.3313969789510638,0.3499903161018375
57,0.3515285758084543,0.3092093937563296,0.33036898478239196
58,0.36086720665130567,0.3134538448117231,0.3371605257315144
59,0.3678610344716532,0.3147666270170801,0.3413138307443666
60,0.40116962464658756,0.361766133003644,0.3814678788251158
61,0.4399089100868596,0.41575111458437264,0.4278300123356161
62,0.41323323899597225,0.37446519069486434,0.3938492148454183
63,0.4131338824300927,0.37276723010319834,0.39295055626664555
64,0.4065923387447888,0.3635014095395799,0.3850468741421843
65,0.37066064944173804,0.32181014838876243,0.34623539891525024
