perplexity,normal,normal_earlystop,chain,chain_earlystop
1,2.7275004060893804,2.8308444039838654,1.5947286676824561,1.5569484015710249
2,1.3768511473173393,1.3678560715592576,1.0845101588740382,1.0300149605561937
3,0.9514884794590536,0.9380053774648772,0.8103284082850182,0.8027027828968538
4,0.8278510060111794,0.7719922383640767,0.6911112491729167,0.5274246719665496
5,0.7275795002381453,0.7694137502918157,0.5306107404359357,0.3778983975393667
6,0.6088285819175828,0.6272949511047399,0.4446825647244583,0.3071591611116302
7,0.5453070749529864,0.585860416188696,0.3659635023335601,0.2769255850164974
8,0.5340217090102621,0.5501721174549573,0.30258996163974994,0.23433527329394765
9,0.4729326045562639,0.5175419241805402,0.27216424442757303,0.18594108444306268
10,0.4774682120551492,0.5004485954499297,0.2112335549289196,0.15071334761733174
11,0.4708259434271708,0.487619862626141,0.19447153242319792,0.12136756374838988
12,0.414906613868868,0.4485900508874579,0.17450740504542325,0.12255819841308573
13,0.39701626463501777,0.4360109972819046,0.1376426961015475,0.09554034461011576
14,0.3045083970735746,0.3434313982072797,0.1524770155272681,0.07213941349223292
15,0.29223757431522424,0.32528956767592143,0.114031929622622,0.06497317657288026
16,0.3312138959151819,0.3545928491439643,0.1157138712167476,0.04879208804588718
17,0.3005520103987166,0.34136118256306963,0.07595786568924975,0.04067224841510903
18,0.339333952250483,0.3338832608631709,0.07891470984216901,0.03630860776378149
19,0.2470605783255671,0.2742513755494808,0.08269989992903395,0.022539744300738303
20,0.2316825058410701,0.2671013766725874,0.0525088303019685,0.020680139127391268
21,0.22987648003918146,0.260194523328104,0.04461980919176437,0.016858685910036537
22,0.2958565560342193,0.32139824004458484,0.03467774882030007,0.01953080600523809
23,0.2127495044156552,0.23010563622821398,0.03711785998128032,0.011734783351002104
24,0.2527589045553537,0.2666881591722856,0.03864425061867073,0.0072235095511559546
25,0.2209632028132292,0.2446081726723203,0.03448568417125725,0.011838301552972596
26,0.19657466843162208,0.2410786367283011,0.027418590833156904,0.008855512397787535
27,0.2003493151287087,0.2384067300701113,0.01777441343023389,0.006650093333992075
28,0.2571300812720957,0.26224034745695146,0.032536728600555155,0.010180169640761186
29,0.2358920111941611,0.25854668752507304,0.02826201348646018,0.0063356105906588935
30,0.0,0.0,0.0,0.0
31,0.1938184912907092,0.19126936669263772,0.020995977556956605,0.007497806176178482
32,0.20584760961500867,0.20711493282797,0.019096891099703518,0.007706200402431643
33,0.2281503543572197,0.25436975954387625,0.012224680915556424,0.008111307162649219
34,0.15383755150943082,0.1635794831145133,0.024073359088439248,0.007596133455161676
35,0.15332655932861378,0.16314188214067454,0.027871647610347487,0.0069666707487319145
36,0.13575565617313454,0.1358050686017206,0.032425476827114816,0.007222715877864755
37,0.18022943131541436,0.1907972348088196,0.02692090770588848,0.007697659332290213
38,0.18065882306352413,0.1757487688077206,0.02105213739179537,0.008554292476257401
39,0.20688634615352947,0.2051547623510146,0.0266329131962859,0.01045622673071154
40,0.21207699362822668,0.21866669618737,0.020897205325697277,0.009397252158859823
41,0.16513102271935398,0.18053373460521405,0.0211481309630834,0.011785735594268851
42,0.18847871650616768,0.1723478462811394,0.024307749887216887,0.010583563958008337
43,0.2349176283121929,0.2375260098361162,0.027420069084044145,0.010919158938285982
44,0.22561435656295345,0.2373580196904425,0.026331906421992197,0.01185133178077583
45,0.19048861879384504,0.194812394470652,0.027453498503119164,0.012151594586293777
46,0.19723905529926208,0.197153635507142,0.03422480654107053,0.012333358794522676
47,0.21027209029895907,0.20681663592853927,0.029355783481271738,0.013889411281950521
48,0.16300727078803556,0.18778773364978266,0.037032478346984414,0.013510289272207302
49,0.18208873482883592,0.19669652369108767,0.054255676155902856,0.015393301617549862
50,0.22183682819221795,0.22547659690266084,0.05239823338320829,0.015851401935835032
51,0.2204524247414354,0.23457426363685724,0.056211417882778905,0.018053269578106573
52,0.2499474634882696,0.23541482771359534,0.03987878202106149,0.01585441013906766
53,0.1985036878388556,0.2056742047393701,0.05480454570359375,0.017330738696604876
54,0.21104889914722114,0.21737561832764346,0.05313002323946898,0.021126646777736
55,0.2428545475308856,0.2336169180497167,0.062418310782612535,0.018140487793516256
56,0.2218114606853866,0.24909405465866105,0.08426175991611516,0.018254516108513738
57,0.2258898674755201,0.20311947427843646,0.07233586920471455,0.019421218715938618
58,0.2437274800056857,0.23010058888253004,0.06381039531788696,0.020088373830654985
59,0.2544423784009716,0.23727868236059335,0.0772727705982287,0.023636137380428458
60,0.2705868601193284,0.2472243412722811,0.08301134612917488,0.02448433832688602
61,0.24212543260585265,0.2337237466782499,0.07925594507025331,0.02596974214579149
62,0.2875415275445461,0.2545975896193895,0.08229661785969856,0.026204970811631357
63,0.22747293195982696,0.21370225246699406,0.08251615741710744,0.029114574632927995
64,0.1981402681895403,0.20352421724630715,0.08600031660563151,0.0276906035670189
65,0.2731259327238753,0.2443743501954256,0.09480151753447476,0.02854915457874967
