perplexity,chain,chain_earlystop,normal,normal_earlystop
1,0.2352886199951172,0.13779926300048828,0.19004106521606445,0.12242293357849121
2,0.2142164707183838,0.10485529899597168,0.15788817405700684,0.18430638313293457
3,0.16577434539794922,0.038992881774902344,0.19138860702514648,0.1265418529510498
4,0.16112422943115234,0.04887104034423828,0.15031027793884277,0.14192843437194824
5,0.17909622192382812,0.03318381309509277,0.1452333927154541,0.0884096622467041
6,0.15441250801086426,0.03615880012512207,0.14904546737670898,0.0772862434387207
7,0.178192138671875,0.02721881866455078,0.14926934242248535,0.10368776321411133
8,0.15084576606750488,0.03338623046875,0.147369384765625,0.11087942123413086
9,0.154982328414917,0.02563786506652832,0.14657974243164062,0.07469820976257324
10,0.1531662940979004,0.025339603424072266,0.14509844779968262,0.1200408935546875
11,0.15033864974975586,0.025132417678833008,0.148606538772583,0.07694625854492188
12,0.14664936065673828,0.027124643325805664,0.14782094955444336,0.0758202075958252
13,0.1482560634613037,0.022296428680419922,0.146470308303833,0.10610532760620117
14,0.1527879238128662,0.020992040634155273,0.15120291709899902,0.11021304130554199
15,0.155470609664917,0.02458333969116211,0.15666413307189941,0.08239483833312988
16,0.1574079990386963,0.02153468132019043,0.15518569946289062,0.07605195045471191
17,0.15459418296813965,0.014643669128417969,0.15899968147277832,0.08436846733093262
18,0.16275548934936523,0.019343137741088867,0.16882729530334473,0.08792757987976074
19,0.1587812900543213,0.016681432723999023,0.16777253150939941,0.09037494659423828
20,0.16185712814331055,0.01542520523071289,0.16563010215759277,0.11003684997558594
21,0.16467833518981934,0.018594741821289062,0.17125797271728516,0.10306835174560547
22,0.16293954849243164,0.015559911727905273,0.1829209327697754,0.07970452308654785
23,0.17525100708007812,0.017017602920532227,0.1737375259399414,0.08988094329833984
24,0.17104816436767578,0.015672683715820312,0.17908859252929688,0.10152339935302734
25,0.17222976684570312,0.015683412551879883,0.18698525428771973,0.09446096420288086
26,0.16994500160217285,0.01600337028503418,0.18077731132507324,0.09588050842285156
27,0.16978883743286133,0.022755146026611328,0.17724609375,0.09650349617004395
28,0.16735219955444336,0.03210735321044922,0.19295763969421387,0.07695817947387695
29,0.16791653633117676,0.01775813102722168,0.18331336975097656,0.09949111938476562
30,0.17916631698608398,0.0,0.17916631698608398,0.08429479598999023
31,0.16907644271850586,0.01831221580505371,0.18725275993347168,0.0786280632019043
32,0.16940641403198242,0.025250911712646484,0.1936626434326172,0.08216738700866699
33,0.17337727546691895,0.01615285873413086,0.23975777626037598,0.08773636817932129
