perplexity,kl_Q_Qbase,kl_Qbase_Q,kl_sum
1,1.8216697217841287,3.011656943141864,2.4166633324629965
2,1.005620726598964,1.1356121112787547,1.0706164189388594
3,0.8088074975594891,0.8622933723491525,0.8355504349543208
4,0.6764896414602316,0.6808293224586918,0.6786594819594617
5,0.5534139008539655,0.5568473636465495,0.5551306322502575
6,0.4758803109910678,0.4853068515562205,0.48059358127364415
7,0.4244026847143151,0.4416536165698482,0.43302815064208167
8,0.38668903053975867,0.39929584647980904,0.3929924385097838
9,0.35312439649969546,0.360347253733383,0.35673582511653923
10,0.32067079599814974,0.31959399137154065,0.3201323936848452
11,0.3033249921598927,0.3067505916124792,0.30503779188618596
12,0.2756602728587858,0.2723028113014007,0.2739815420800933
13,0.2560441748329066,0.2560357647068019,0.2560399697698542
14,0.2629006522760903,0.26185273281381904,0.26237669254495466
15,0.26025042831856393,0.26906538743496916,0.2646579078767666
16,0.23646926034503463,0.2325744863142133,0.23452187332962396
17,0.20233211069213689,0.19796959633191713,0.200150853512027
18,0.21227966444924204,0.21069821058582688,0.21148893751753445
19,0.21501473337835866,0.2134059245750712,0.21421032897671494
20,0.20321806681089705,0.20683971298149526,0.20502888989619616
21,0.18915428481635194,0.1893852909091414,0.18926978786274667
22,0.17480411476183627,0.17675646837499326,0.17578029156841476
23,0.16312417037057386,0.16090857583227614,0.162016373101425
24,0.15736050511045024,0.1558249324354593,0.15659271877295478
25,0.15058888271912865,0.15319332558246648,0.15189110415079757
26,0.07608459252884905,0.07409477637378042,0.07508968445131474
27,0.0884232592666967,0.08532734483883461,0.08687530205276565
28,0.06959263438792172,0.06603613856110216,0.06781438647451193
29,0.05629120502816877,0.05354260245990623,0.0549169037440375
30,0.0,0.0,0.0
31,0.09519072241298622,0.09372103326499832,0.09445587783899227
32,0.08506250267719154,0.08186505623091178,0.08346377945405166
33,0.09055754315229049,0.08954759038281293,0.09005256676755172
34,0.1092575344315225,0.10610596171781868,0.1076817480746706
35,0.08997934692059098,0.09037633123707965,0.09017783907883531
36,0.1035963420311902,0.10021951547602971,0.10190792875360996
37,0.10970994448755188,0.10483618208659494,0.10727306328707341
38,0.09800720913858267,0.09319152971202219,0.09559936942530242
39,0.096157090383657,0.09111961299271495,0.09363835168818598
40,0.09762764641349995,0.09606570904595409,0.09684667772972702
41,0.15967948085849032,0.15781089271177096,0.15874518678513064
42,0.17324697480922935,0.17018966786396197,0.17171832133659565
43,0.15562421098066842,0.15017908313956718,0.1529016470601178
44,0.1664428591854227,0.16192784997051776,0.16418535457797023
45,0.1946068191351666,0.19043255986284022,0.1925196894990034
46,0.19928993515168175,0.19527254496645693,0.19728124005906933
47,0.16730736568385027,0.15935087068550333,0.1633291181846768
48,0.20006430928375213,0.1927620870176515,0.1964131981507018
49,0.17566070256098526,0.17803077784041807,0.17684574020070165
50,0.1829760282807072,0.17720656703238022,0.1800912976565437
51,0.1903359848197054,0.19095297942646422,0.19064448212308482
52,0.1755506313763023,0.1784845025845297,0.17701756698041599
53,0.17065085425385149,0.1704152519737061,0.1705330531137788
54,0.1727867085891248,0.17409097531202056,0.1734388419505727
55,0.20486686440824692,0.20369505774702423,0.20428096107763558
56,0.20744673535816163,0.20607761482867562,0.20676217509341863
57,0.19355379874170467,0.19649669382310306,0.19502524628240386
58,0.2074408323201225,0.21300504722333927,0.2102229397717309
59,0.2074015480077789,0.2155194937986868,0.21146052090323286
60,0.22106207470941389,0.22826104064974895,0.2246615576795814
61,0.22661927405852822,0.2317242005614085,0.22917173730996837
62,0.23062960000349167,0.2356215389431013,0.2331255694732965
63,0.23312531291883856,0.23721991971338716,0.23517261631611286
64,0.24090197109133388,0.24361412426245035,0.24225804767689213
65,0.23321618014442505,0.23623161864865924,0.23472389939654215
66,0.2287187928472798,0.23380909866761204,0.2312639457574459
67,0.23152666353621326,0.23741258842040094,0.23446962597830712
68,0.23728422043500025,0.24383943726480095,0.2405618288499006
69,0.2422888517792579,0.24075803744543392,0.24152344461234593
70,0.2292156169302371,0.23121035526602854,0.23021298609813282
71,0.22580658142296936,0.23007988779704577,0.22794323461000757
72,0.23192153829279005,0.23306044846359825,0.23249099337819415
73,0.22281136428460832,0.22713765273480396,0.22497450850970613
74,0.24482736893740228,0.24626366862438082,0.24554551878089154
75,0.24171054571943845,0.2415243806783622,0.24161746319890032
76,0.2368131791854978,0.233061744016165,0.2349374616008314
77,0.24055762201232261,0.24092294478684023,0.24074028339958142
78,0.24922804472577814,0.24886559120386825,0.2490468179648232
79,0.24529014359897577,0.2467646075891474,0.24602737559406157
80,0.266551041814228,0.26806503535761655,0.2673080385859223
81,0.2513319607872664,0.2519522612445294,0.2516421110158979
82,0.2588059826769978,0.2579054309031463,0.258355706790072
83,0.2550299306203054,0.25449361810014287,0.2547617743602241
84,0.24887636176094302,0.2468687572963027,0.24787255952862286
85,0.25142884572073415,0.25262972698220143,0.2520292863514678
86,0.261170643015859,0.25936967543839823,0.2602701592271286
87,0.2767293195426515,0.2703129710506528,0.27352114529665217
88,0.29808543818022704,0.2925500356194984,0.29531773689986274
89,0.3025181881286821,0.28961488655398104,0.2960665373413316
90,0.32270727387418,0.30814095350955295,0.3154241136918665
91,0.30884751925554244,0.30250784476388853,0.30567768200971546
92,0.3034729293798531,0.2856682022946544,0.2945705658372537
93,0.3140414278503327,0.3155458682626918,0.3147936480565122
94,0.29987743192466654,0.2975098549194126,0.2986936434220396
95,0.30090258649757357,0.3134962059170239,0.30719939620729875
96,0.2814956045157379,0.26884113768733675,0.27516837110153736
97,0.30637265236391714,0.2994737009196279,0.3029231766417725
98,0.322391771436833,0.3111514516070868,0.3167716115219599
99,0.3523539192435643,0.3321269191739741,0.3422404192087692
100,0.31035542940040983,0.29958810022653437,0.3049717648134721
101,0.312258923112252,0.30970778083744255,0.3109833519748473
102,0.3061954375972595,0.29200599177321507,0.29910071468523725
103,0.32473788396735676,0.33204718030457336,0.3283925321359651
104,0.30495926324456435,0.2942219361293437,0.299590599686954
105,0.28747566923493234,0.28474849946967745,0.2861120843523049
106,0.3016068905345388,0.2982997785056698,0.2999533345201043
107,0.3302192905348908,0.3254461578387254,0.3278327241868081
108,0.3575901717490586,0.33677766313236074,0.34718391744070964
109,0.29788659096577796,0.2786688427258052,0.2882777168457916
110,0.3556951843001409,0.3543810406663439,0.3550381124832424
111,0.354899833461135,0.35179386145958774,0.3533468474603614
112,0.3388340288114471,0.3456393485284859,0.3422366886699665
113,0.3258938777170955,0.31115369451304703,0.31852378611507126
114,0.3423239996932573,0.31841095631904964,0.33036747800615346
115,0.3624480045512067,0.39117842488933735,0.376813214720272
116,0.35313892095422184,0.3510959006718392,0.3521174108130305
117,0.3653530828391627,0.36734842866029677,0.36635075574972975
118,0.3573538364396521,0.34998548058776385,0.35366965851370796
119,0.3828338641764452,0.38519577770189645,0.38401482093917083
120,0.3844209500567016,0.34736059582373063,0.3658907729402161
121,0.32749102294602983,0.2978576528497685,0.31267433789789917
122,0.37615525811265355,0.3621190062608009,0.3691371321867272
123,0.36204410772352436,0.3569511856564591,0.35949764668999173
124,0.323354960348786,0.31286775370399916,0.3181113570263926
125,0.35187321624325296,0.3438583757504093,0.3478657959968311
126,0.37951539774665466,0.36388776459527505,0.37170158117096486
127,0.3711497295306143,0.3561512483115279,0.3636504889210711
128,0.36823719182379694,0.34609825041736886,0.3571677211205829
129,0.3482698610610397,0.334168883302866,0.34121937218195286
130,0.40995474786825237,0.40111093818309246,0.4055328430256724
131,0.37327955054842216,0.37702869369336606,0.3751541221208941
132,0.3816494484267087,0.35570392686460917,0.368676687645659
133,0.3470196984666835,0.3155595464906389,0.3312896224786612
134,0.38355253485912216,0.3593825612567795,0.3714675480579508
135,0.38457974361830205,0.36185802617565066,0.37321888489697636
136,0.41174687440217356,0.39789632289966514,0.4048215986509194
137,1.812666557637144,2.312368753639829,2.0625176556384863
138,1.8126665576371572,2.31236875363983,2.0625176556384934
