perplexity,kl_Q_Qbase,kl_Qbase_Q,kl_sum
1,1.6936281674700013,2.8255555951268905,2.259591881298446
2,0.9107734587707492,1.0360358327961727,0.973404645783461
3,0.7066182566882947,0.7839038621252918,0.7452610594067932
4,0.6020310518818294,0.6255597594762005,0.6137954056790149
5,0.4616208943209581,0.47628442106943497,0.46895265769519656
6,0.40875532534782777,0.427725250533275,0.41824028794055135
7,0.3650786514311606,0.38381337581000186,0.3744460136205812
8,0.33722800934613517,0.3565112814122266,0.34686964537918086
9,0.3190347016430656,0.3389981025890323,0.32901640211604893
10,0.28046239345663265,0.28464825296965024,0.2825553232131415
11,0.27520241475651547,0.2901383255433786,0.282670370149947
12,0.24058372392749472,0.24413866291975203,0.2423611934236234
13,0.23220827308705222,0.24073995411290164,0.23647411359997694
14,0.16187067060258004,0.16893489650489465,0.16540278355373733
15,0.11314550845666574,0.11570199612143227,0.114423752289049
16,0.13393054256975467,0.14044217017489524,0.13718635637232496
17,0.09505091231470397,0.09446840465425059,0.09475965848447729
18,0.08275750581675671,0.08161057476323381,0.08218404028999526
19,0.09299978457260395,0.0924012651330526,0.09270052485282829
20,0.0,0.0,0.0
21,0.07410582416721925,0.0734085393101859,0.07375718173870258
22,0.15174975928040893,0.1582070200634391,0.154978389671924
23,0.10520163049633947,0.09985277039306932,0.1025272004447044
24,0.08857327379641033,0.08599830618258156,0.08728578998949595
25,0.1601429868081932,0.16470503699377187,0.16242401190098255
26,0.20029393199017717,0.19852951236224436,0.19941172217621078
27,0.204978840161497,0.20084232463644164,0.2029105823989693
28,0.19775954790356917,0.19608568110274463,0.1969226145031569
29,0.21261603539541743,0.20734130529316494,0.20997867034429119
30,0.21016247201933766,0.20852437174914884,0.20934342188424326
31,0.23735297750845666,0.23186241390416915,0.2346076957063129
32,0.20581823349310285,0.20520098255626168,0.20550960802468227
33,0.2139093083039464,0.2088848401584548,0.21139707423120058
34,0.2203692171628421,0.22142405524083283,0.22089663620183747
35,0.21548692804129616,0.21440435261396248,0.2149456403276293
36,0.21150189249790496,0.2059063485240579,0.20870412051098142
37,0.22412171693445637,0.2224399207992383,0.22328081886684734
38,0.22305972126736895,0.21412268756725425,0.2185912044173116
39,0.2168505715635398,0.2093826644034225,0.21311661798348114
40,0.21418632905352683,0.21076394650600122,0.212475137779764
41,0.15993589116158805,0.1507290189725972,0.15533245506709262
42,0.15693391210431337,0.15270999038231484,0.1548219512433141
43,0.15884239373168751,0.14667809883096328,0.1527602462813254
44,0.14493596336490178,0.14117669262976318,0.14305632799733248
45,0.17857197310067882,0.1681474502103485,0.17335971165551367
46,0.17436458472826324,0.16904951674345337,0.1717070507358583
47,0.18572283244371401,0.1783508445585016,0.1820368385011078
48,0.2065764411639406,0.20164042377888333,0.20410843247141197
49,0.2090765740493114,0.20368069209840578,0.2063786330738586
50,0.23715670626044216,0.235794885804595,0.2364757960325186
51,0.27113408233655956,0.2669458399436018,0.26903996114008066
52,0.2635927240850422,0.26056827396208604,0.2620804990235641
53,0.26496136664051817,0.2588909359650808,0.2619261513027995
54,0.27270855955600537,0.265194728373787,0.2689516439648962
55,0.28835968509310456,0.28064452581580523,0.28450210545445487
56,0.29050970758230943,0.28223133532846245,0.28637052145538594
57,0.29076476031432325,0.2884758450004078,0.2896203026573655
58,0.31046672587224694,0.3052962574244332,0.3078814916483401
59,0.2988992427460637,0.29999124594036547,0.2994452443432146
60,0.2976023130522759,0.29971515311498576,0.29865873308363083
61,0.3029176573060152,0.30309613111024836,0.30300689420813176
62,0.29231615012745754,0.29665406680689893,0.29448510846717824
63,0.2932531529798603,0.29790884010077173,0.295580996540316
64,0.323289005259432,0.3196577159658171,0.32147336061262455
65,0.31309045207182096,0.3097966920180527,0.31144357204493683
66,0.31180309749672946,0.31145224750644274,0.3116276725015861
67,0.3206332134731822,0.31823135160160054,0.31943228253739137
68,0.3271780288891449,0.32528830530819397,0.32623316709866945
69,0.3347535084264892,0.32414481393415145,0.3294491611803203
70,0.3294114173899464,0.32437054664312254,0.32689098201653444
71,0.32364404585906276,0.3197848939893665,0.3217144699242146
72,0.3353857933262597,0.3272319227478087,0.3313088580370342
73,0.33659722895832844,0.3312592908848751,0.3339282599216018
74,0.3368828976991063,0.3305386759204969,0.3337107868098016
75,0.3386113480553087,0.3326105908675971,0.33561096946145286
76,0.34403196836740163,0.3289670957344902,0.3364995320509459
77,0.35237964447878145,0.33953989970550164,0.34595977209214157
78,0.34626445224417435,0.3358329592484981,0.3410487057463362
79,0.35071696832187216,0.3430993697756014,0.3469081690487368
80,0.3636966563471135,0.35587991148255255,0.35978828391483303
81,0.3329181673331231,0.3302378373561759,0.3315780023446495
82,0.3578487799097398,0.3502204368935513,0.3540346084016456
83,0.3533173140148147,0.34653541349656264,0.34992636375568864
84,0.37257647999280497,0.358496551251099,0.365536515621952
85,0.35845535623184627,0.34899270336767124,0.35372402979975875
