perplexity,aucrnx_chain,aucrnx_normal,kl_chain_normal,kl_normal_chain,kl_sum,running_time_chain,running_time_normal
1,0.4708441671645373,0.3525825805619494,0.17739520342115037,0.17198498772364898,0.17469009557239967,0.5076022148132324,0.41381168365478516
2,0.5363893534557791,0.498110398526121,0.12649000391121304,0.1321050183138192,0.12929751111251614,0.3603706359863281,0.35706067085266113
3,0.5352465144295138,0.5004051696980024,0.17200511437442156,0.15306308914391037,0.16253410175916597,0.3744056224822998,0.34822583198547363
4,0.5490987397636019,0.5320703513801659,0.061072535883990975,0.05709676789364382,0.0590846518888174,0.3166353702545166,0.34030938148498535
5,0.5447148570935781,0.5359358849987417,0.14119851818504578,0.10751894833537932,0.12435873326021255,0.35314154624938965,0.33022642135620117
6,0.5457976888325744,0.5434482891694704,0.059045784931973565,0.054349525070902724,0.05669765500143814,0.3420727252960205,0.3308546543121338
7,0.5454981169179246,0.5486464509653836,0.060020119763714914,0.06111900310203218,0.06056956143287355,0.312974214553833,0.3326711654663086
8,0.5473551801016867,0.5441555228020696,0.062352878323362004,0.06361771377097361,0.06298529604716781,0.30611658096313477,0.420534610748291
9,0.5492918984009555,0.5364240008190648,0.09097430836577006,0.08158855260607212,0.08628143048592109,0.3181486129760742,0.3561098575592041
10,0.5494697921673228,0.5489920616660863,0.08994883059359514,0.08451988319735529,0.0872343568954752,0.30852699279785156,0.3641018867492676
11,0.552465451091603,0.5448151944040651,0.11609919365116936,0.10662267554713371,0.11136093459915153,0.3128519058227539,0.3489842414855957
12,0.5524636853331953,0.5450523857490014,0.08087285871976557,0.07046934961305262,0.0756711041664091,0.3109757900238037,0.3518390655517578
13,0.5550769307402137,0.5597045524071763,0.045063694078743985,0.045203451708222306,0.045133572893483145,0.31354618072509766,0.3470780849456787
14,0.5442132205166311,0.536905338821769,0.08671095186659099,0.0886589725338337,0.08768496220021235,0.3127608299255371,0.3456110954284668
15,0.5458926432840401,0.5536701057392086,0.08834116567698999,0.08312054733868199,0.08573085650783599,0.31889963150024414,0.40711283683776855
16,0.5458718759320614,0.5500765346593817,0.05456265890464586,0.05460684629970537,0.054584752602175615,0.318356990814209,0.3663787841796875
17,0.555389868270595,0.5390563273098128,0.09617741707400458,0.08675691223306381,0.09146716465353419,0.31542420387268066,0.35608577728271484
18,0.5501481182176049,0.5169076332426472,0.12408518332413167,0.11493958136650743,0.11951238234531955,0.31757521629333496,0.37638401985168457
19,0.5446956264909345,0.5390492065218359,0.08406074268420484,0.08244280441969298,0.0832517735519489,0.33515357971191406,0.39572954177856445
20,0.5393710630724088,0.5393710630724088,0.0,0.0,0.0,0.3891608715057373,0.3891608715057373
21,0.5424889375841404,0.5445479958878462,0.07343830980378832,0.0720124674138688,0.07272538860882856,0.33623409271240234,0.37020063400268555
22,0.5493453746943862,0.532366228344684,0.09379627928696775,0.09156253935935002,0.09267940932315888,0.37020134925842285,0.3710448741912842
23,0.5464509934868382,0.5199818950484161,0.12270954132806648,0.10356477017573738,0.11313715575190193,0.32654428482055664,0.3715965747833252
24,0.5433172733372575,0.5297600054772637,0.11268489005207996,0.09322919762850972,0.10295704384029483,0.3700575828552246,0.36654138565063477
25,0.545919825368507,0.5125315174654065,0.14203388127186506,0.11445155393105202,0.12824271760145856,0.3652949333190918,0.38161659240722656
26,0.5422539753300871,0.5282389628421774,0.09490196969946621,0.08610409954562992,0.09050303462254806,0.38217663764953613,0.3977358341217041
27,0.5383130524172361,0.5334144388147334,0.07551767327594583,0.06749769805573044,0.07150768566583814,0.3375430107116699,0.392169713973999
28,0.5393363906488415,0.5458294460082261,0.07414466503147699,0.07116103045798142,0.0726528477447292,0.3753488063812256,0.3849458694458008
29,0.5326117812623832,0.5333714182441343,0.1018133056855381,0.08691096222632358,0.09436213395593085,0.35466456413269043,0.41259193420410156
30,0.5346531293765399,0.5370041239149081,0.05487605993610657,0.05687192634324338,0.05587399313967498,0.4318106174468994,0.43941187858581543
31,0.5320953059855785,0.5315225082749441,0.09908331913192836,0.0727563131185607,0.08591981612524453,0.39565300941467285,0.4186732769012451
32,0.5314677286498615,0.531185806271759,0.07144263036800666,0.06456616023167258,0.06800439529983962,0.40902161598205566,0.427264928817749
33,0.5325619362798042,0.5066847794438583,0.12810038124880088,0.10456250467597372,0.1163314429623873,0.38489413261413574,0.40511441230773926
34,0.5330946243647563,0.5142381281663574,0.09430275393702096,0.07736605473698416,0.08583440433700257,0.38665318489074707,0.39984774589538574
35,0.5266277030826537,0.5275207478679902,0.10599000468785205,0.09172123863602728,0.09885562166193967,0.3884720802307129,0.3929932117462158
36,0.5266082440127011,0.5199667496973971,0.0828373388999412,0.06594142073745672,0.07438937981869896,0.43262338638305664,0.43521881103515625
37,0.5333968449467611,0.5145603467008181,0.13143234202791984,0.11612738421762475,0.1237798631227723,0.3897063732147217,0.47949910163879395
38,0.5305419339297878,0.5172941498408975,0.09315151936045207,0.08377510787610735,0.08846331361827972,0.352830171585083,0.4214189052581787
39,0.5267096946714319,0.5146964493569084,0.10494374378945351,0.09322028755139752,0.09908201567042552,0.3998851776123047,0.44481849670410156
40,0.5265809275890232,0.5117200012412211,0.09481441284123823,0.079856083994744,0.08733524841799112,0.38801074028015137,0.4457824230194092
41,0.5232654531155901,0.5097525110391652,0.08522855594084508,0.07798830859775692,0.081608432269301,0.39801502227783203,0.41385412216186523
42,0.5154848644545499,0.528928642871837,0.06007020826015091,0.04747428465621929,0.0537722464581851,0.39821910858154297,0.4483327865600586
43,0.5218304730445907,0.5272178614146712,0.06600688101158389,0.06224038284142833,0.06412363192650611,0.3973979949951172,0.4383375644683838
44,0.5223750503070693,0.5135505843354193,0.11854962692062794,0.0809663489638033,0.09975798794221562,0.40399765968322754,0.44235801696777344
45,0.521625454223222,0.5027622031832838,0.10412208398176681,0.08499215338851084,0.09455711868513883,0.4064218997955322,0.45656371116638184
46,0.520164009036633,0.5230428059299083,0.0771275708166827,0.07279898444316182,0.07496327762992226,0.3668227195739746,0.42942380905151367
47,0.5202578014659647,0.523496693184747,0.057854353288537747,0.05467033500951288,0.05626234414902531,0.4098174571990967,0.4455125331878662
48,0.5172725610967939,0.49802228170253465,0.1797584998979515,0.13314910428019272,0.1564538020890721,0.37931013107299805,0.4157102108001709
49,0.5221683217765655,0.512544228080129,0.09698580341180404,0.08146506562169742,0.08922543451675073,0.41265082359313965,0.4499540328979492
50,0.5176838225218428,0.5263675602215346,0.038994517571906,0.041324371249406064,0.04015944441065603,0.38998889923095703,0.4134347438812256
51,0.5169969111956002,0.5182676600898924,0.07918563229882186,0.07198427405976068,0.07558495317929127,0.4156038761138916,0.4476447105407715
52,0.5254880090349602,0.5232569809874029,0.023276973241254082,0.022841163014408288,0.023059068127831185,0.3815188407897949,0.4316399097442627
53,0.5206084652749963,0.48678468144869735,0.13257040249247165,0.10680726494801901,0.11968883372024533,0.414520263671875,0.4562952518463135
54,0.5215692967479599,0.5193007317185242,0.03330032074885349,0.03324794914502114,0.03327413494693732,0.3803443908691406,0.4578266143798828
