perplexity,kl_Q_Qbase,kl_Qbase_Q,kl_sum
1,0.7029525125286944,1.1106777558221874,0.9068151341754409
2,0.2638124663797994,0.3135469960657539,0.2886797312227767
3,0.12939343762895966,0.14039632101477306,0.13489487932186636
4,0.09738180369262735,0.09659099012316216,0.09698639690789476
5,0.0,0.0,0.0
6,0.09507136879486963,0.0963141408104301,0.09569275480264987
7,0.07351485632772822,0.0669337194868704,0.07022428790729932
8,0.08091147222481077,0.07429092208983692,0.07760119715732385
9,0.13122584667597345,0.12730560743935138,0.12926572705766243
10,0.12893859097665272,0.11621676456284295,0.12257767776974784
11,0.25475639316887444,0.22066918430974372,0.23771278873930907
12,0.25769441919967984,0.20576893923179268,0.23173167921573626
13,0.2624851357953811,0.22764607158968392,0.2450656036925325
14,0.298671373284884,0.2566452955214585,0.2776583344031712
15,0.3152802641726644,0.26972160845228943,0.2925009363124769
16,0.3253999105373313,0.2813246930197677,0.3033623017785495
17,0.34157751936178954,0.29721100518854204,0.31939426227516576
18,0.3590552883025683,0.2971095686232793,0.3280824284629238
19,0.37812713390813957,0.3186891029954915,0.3484081184518155
20,0.3654211604087131,0.3037399094226753,0.33458053491569417
21,0.3855160520018981,0.32145008954683496,0.3534830707743665
22,0.40945540996659296,0.34399400889936615,0.37672470943297953
23,0.4800098007069425,0.4028268537534101,0.44141832723017627
24,0.44536116587016084,0.3736047737195105,0.40948296979483567
25,0.5031868017676062,0.41283123380467635,0.4580090177861413
26,0.4431847735021976,0.36128391329827914,0.40223434340023834
27,0.5719617400010808,0.47301081266174516,0.522486276331413
28,0.5340553266898915,0.439366038121717,0.4867106824058043
29,0.5198737068171408,0.41380325916395155,0.4668384829905462
30,0.5484261121630781,0.4543557222786416,0.5013909172208599
31,0.543488180581758,0.4309741762521747,0.48723117841696634
32,0.5840008947402031,0.48281943425171736,0.5334101644959602
33,0.5950441452921904,0.4914973601186843,0.5432707527054373
34,0.6632534755882971,0.5716855347053102,0.6174695051468037
35,0.6444075420972446,0.5423572153338712,0.5933823787155579
36,0.5654786244318868,0.4508028499986666,0.5081407372152766
37,0.7167468777152879,0.6198581078088647,0.6683024927620763
38,0.726524384985693,0.6258445433227526,0.6761844641542228
39,0.7380401317956891,0.63977195386713,0.6889060428314095
40,0.7638722079381417,0.6570444978060336,0.7104583528720876
41,0.7714399045425234,0.6648059884369737,0.7181229464897485
42,0.770585365085363,0.6647445084453629,0.7176649367653629
43,0.7976596020792435,0.6895365167607497,0.7435980594199966
44,0.804707783547346,0.6998920423754402,0.7522999129613931
45,0.8134091729965008,0.7093969975189969,0.7614030852577489
46,0.8130870541134398,0.7068016170380524,0.7599443355757461
47,0.8294602590563771,0.7220943415702017,0.7757773003132894
48,0.8438207800715791,0.7419498250150318,0.7928853025433055
49,0.863734768209423,0.7714348073088202,0.8175847877591216
50,0.8645201421045781,0.7683020959332887,0.8164111190189334
51,0.8684413356716845,0.7769919801451957,0.8227166579084401
52,0.8752736476865668,0.774223449736503,0.8247485487115349
53,0.8883446150766177,0.7881861794184486,0.8382653972475331
54,0.927039087560978,0.8341293083777722,0.8805841979693751
55,0.9231495518773717,0.8267717655476807,0.8749606587125263
56,0.9419326164433185,0.8481138761731082,0.8950232463082133
57,0.9425134791692353,0.8323416082546864,0.8874275437119609
58,0.9486091002116124,0.8357860973506208,0.8921975987811166
59,0.9616150501358093,0.8532438187511056,0.9074294344434575
60,0.9680613545576235,0.8559603776961269,0.9120108661268752
61,0.980691339600019,0.8735057429251506,0.9270985412625847
62,0.9969139933657373,0.9110170395141076,0.9539655164399224
63,0.9982916892858851,0.8958757448993293,0.9470837170926072
64,1.0015142472024263,0.9062121001432062,0.9538631736728163
65,1.0138318965406556,0.913206949179711,0.9635194228601833
66,1.0332008536460031,0.9392291360148697,0.9862149948304364
67,1.0439517907217364,0.9522729191210646,0.9981123549214005
68,1.0381998222599726,0.933693769202901,0.9859467957314368
69,1.0599302994405728,0.9796132124719232,1.019771755956248
70,1.0648488660304603,0.9532670422562737,1.0090579541433669
71,1.0644129141542846,0.9756478472540122,1.0200303807041484
72,1.0697643912479908,0.9827245849240837,1.0262444880860373
73,1.0780204166952507,0.9908834311603273,1.034451923927789
74,1.087116146788885,1.0019926836936748,1.0445544152412798
75,1.0934570823420482,1.0049938483058767,1.0492254653239623
76,1.1047855867746788,1.0220242499696626,1.0634049183721705
77,1.1092992053818578,1.027711918106157,1.0685055617440073
78,1.1170382574559756,1.0374436772229993,1.0772409673394874
79,1.1201194789685478,1.0352849393033825,1.0777022091359652
80,1.1305370844503912,1.059684746295001,1.0951109153726961
81,1.1388167757739138,1.07158925026169,1.1052030130178019
