perplexity,aucrnx_chain,aucrnx_normal,kl_chain_normal,kl_normal_chain,kl_sum,running_time_chain,running_time_normal
1,0.43334014721677394,0.2575669634456978,1.2242470233476868,1.1280075114887813,1.176127267418234,8.325396537780762,9.865355014801025
2,0.4763081861864375,0.4198203622773667,0.5454272849246279,0.5865961380122975,0.5660117114684626,6.603787660598755,6.003235578536987
3,0.49512358382965616,0.4518564279625891,0.41940991021329593,0.44052143415154993,0.42996567218242293,6.221951007843018,5.535478591918945
4,0.5047165856766679,0.45427247217997463,0.39146893076490274,0.4414423608070608,0.41645564578598177,5.890578508377075,5.358423471450806
5,0.5085908931888243,0.47969809817960096,0.33796469453135447,0.3731526212069826,0.3555586578691685,6.01437783241272,5.337053060531616
6,0.5123367982226156,0.48606894768086784,0.3294454157113206,0.3686590544817927,0.34905223509655664,5.735536336898804,5.156113386154175
7,0.5117216799592413,0.4887136988688294,0.3037628000595079,0.31571185621827574,0.3097373281388918,5.438329219818115,5.030659914016724
8,0.5129839239106554,0.48767570076258643,0.29682246288674613,0.32170417838312076,0.30926332063493345,5.427648544311523,5.078177452087402
9,0.5135878589851558,0.4931850327573278,0.2866226761788915,0.31283919907711005,0.29973093762800074,5.268406867980957,4.951876401901245
10,0.5140176438490408,0.4903826996949007,0.2753246187162538,0.3095378868863394,0.29243125280129656,5.392012596130371,4.9563562870025635
11,0.5150102863375849,0.49205645122822944,0.2757492299443454,0.31343682250515753,0.2945930262247515,5.466561317443848,4.862874746322632
12,0.5132241552969309,0.49692408662102966,0.26130655579279466,0.28734689784438017,0.2743267268185874,5.226206064224243,4.815834999084473
13,0.5119471281411981,0.49454799840819763,0.2678914450776608,0.29192363439348346,0.27990753973557214,5.042118072509766,4.8639466762542725
14,0.5115121448322829,0.5033535316979098,0.23470178879540818,0.270843845872063,0.2527728173337356,4.897012948989868,4.892160415649414
15,0.510957274533719,0.5038112699047997,0.2549963970268483,0.29050829131582073,0.27275234417133454,5.09608006477356,4.773906946182251
16,0.508954464880664,0.5002703935709051,0.2656577622148403,0.30297266195733674,0.2843152120860885,5.0539469718933105,4.687513589859009
17,0.5087916835225467,0.5042285776990472,0.22868849030232274,0.26208212714374357,0.24538530872303316,5.241096496582031,4.668798208236694
18,0.5082577972066362,0.5008679581454094,0.24992686943111767,0.28388204667288786,0.26690445805200275,5.014716863632202,4.657861948013306
19,0.5058881825016378,0.4997445346323769,0.2545806980766597,0.28633447376960325,0.27045758592313146,4.926050186157227,4.653449535369873
20,0.5077712012223675,0.4977238633174496,0.2315541895926404,0.2600881254881964,0.2458211575404184,4.883077621459961,4.713341951370239
21,0.5064996480709523,0.49991041617276766,0.22940757041078866,0.25389036785720437,0.24164896913399653,4.89632773399353,4.569053411483765
22,0.5071747955850445,0.5061599807607999,0.1826124057517971,0.2100542773540185,0.1963333415529078,4.965929746627808,5.055614948272705
23,0.5052503862163052,0.4976349419130497,0.23247605473324442,0.26088827976272244,0.24668216724798342,4.945547342300415,4.671871900558472
24,0.5029437661633145,0.49827605291521876,0.23308572969597602,0.25907517909360095,0.24608045439478848,4.778557062149048,4.554090976715088
25,0.5044963714671745,0.5033549434124546,0.18192290901140973,0.19707305148896415,0.18949798025018694,4.999061584472656,4.85026741027832
