perplexity,normal,normal_earlystop,chain,chain_earlystop
1,3.011656943141864,2.9614258894902727,1.1786180015485788,1.1525854898307306
2,1.1356121112787547,1.1639917291841728,0.7659479469359879,0.7790080782827453
3,0.8622933723491525,0.8987478665611652,0.5435355756644514,0.5828022811454491
4,0.6808293224586918,0.7142245504736746,0.4415023387166127,0.43807357738799096
5,0.5568473636465495,0.5686886388280648,0.33138488848062075,0.3546086709899653
6,0.4853068515562205,0.5126479776377907,0.26871683821061665,0.304326020204235
7,0.4416536165698482,0.4565424031218454,0.22790197654409405,0.26497743970142545
8,0.3992958464798089,0.4208540240690984,0.20083932132966031,0.2338221885473773
9,0.36034725373338294,0.3821022212809124,0.1770803494530492,0.16127631619117114
10,0.31959399137154065,0.3292528650965189,0.15074973045143927,0.14024674145610602
11,0.3067505916124792,0.32867242803208097,0.12690395453644626,0.12165603998514345
12,0.2723028113014007,0.27434915823047273,0.10951486803699256,0.09567990502746186
13,0.2560357647068019,0.26828226107460823,0.09292860715488736,0.10088645118864813
14,0.26185273281381904,0.2698125850223949,0.08165209479107235,0.06810440212938337
15,0.2690653874349692,0.2686657414151541,0.07952081075676316,0.04261010747983325
16,0.2325744863142133,0.2372027940741854,0.0702250605620588,0.03394263888314582
17,0.19796959633191716,0.20398203037268034,0.057045203166249475,0.026959989682966968
18,0.21069821058582688,0.21450118063662385,0.052307362475193436,0.0216589929631457
19,0.2134059245750712,0.21709321630787665,0.04312206810821017,0.016455935819518815
20,0.20683971298149528,0.2101624720193377,0.03891775376692627,0.012922775851478243
21,0.1893852909091414,0.19662065366092876,0.031116752464114224,0.008956113173408697
22,0.17675646837499326,0.1829164765526235,0.02692844941118036,0.006270710435600341
23,0.16090857583227616,0.16545883939289244,0.023298844090620847,0.004384679020455034
24,0.1558249324354593,0.15522358471700545,0.016721227171169722,0.0025276879645114467
25,0.15319332558246648,0.15699923653618136,0.017879151209768702,0.0014691703104282125
26,0.07409477637378042,0.06319991930506574,0.013991359173997964,0.0008688808845906437
27,0.08532734483883461,0.08068177783492543,0.008354356086391528,0.0007337617100094777
28,0.06603613856110216,0.0649880145622008,0.006422620188497264,0.0006811706868519153
29,0.05354260245990623,0.049536052452596416,0.00629142446830566,0.0007033293166368681
30,0.0,0.0,0.0,0.0
31,0.09372103326499832,0.09016635002012237,0.006928683274334709,0.0010882596162083953
32,0.08186505623091178,0.07628679399695762,0.00677687429584749,0.0012615494151435535
33,0.08954759038281293,0.08676800578589207,0.008940450298815097,0.0014403982161392975
34,0.10610596171781868,0.10237601938357684,0.008678505181497707,0.001640110623803251
35,0.09037633123707964,0.08877324483983139,0.00887789635269568,0.0018913403040877461
36,0.10021951547602972,0.098278703028731,0.00886241555184388,0.002115829845705383
37,0.10483618208659494,0.1024178112659312,0.008885011473573673,0.0023470362890052237
38,0.0931915297120222,0.08916371829694641,0.012038282334349244,0.002624983302244039
39,0.09111961299271497,0.08883361026655757,0.012577284950762251,0.002920951188159737
40,0.09606570904595407,0.09657944205487347,0.01258880818698699,0.003208635140688393
41,0.15781089271177096,0.1589831393471263,0.012786593099218006,0.0035035695915285672
42,0.17018966786396195,0.17371320299994866,0.01297815231075686,0.003830197719180115
43,0.15017908313956718,0.15133418632888265,0.014280912590023497,0.004171828964818661
44,0.16192784997051776,0.16881369796039095,0.014030371644940271,0.0044911577663258205
45,0.19043255986284024,0.19027500706999464,0.015525375253330684,0.004809493215893002
46,0.19527254496645693,0.19829858811350928,0.016156171201319684,0.005130611975118615
47,0.15935087068550333,0.1686590121557805,0.017325722969873582,0.005481073280859207
48,0.1927620870176515,0.1972362427258088,0.01721144627587736,0.005840837673226814
49,0.17803077784041807,0.18160356336178307,0.017638178768168245,0.006179243022465676
50,0.17720656703238022,0.1799809872681312,0.019049163821917903,0.00653256581323098
51,0.19095297942646425,0.1841620631388545,0.0193889006233486,0.006936885798770613
52,0.1784845025845297,0.17063996226405953,0.022520219541852904,0.0072851705144825986
53,0.1704152519737061,0.1664843757900113,0.02199688005706087,0.007648683192275289
54,0.17409097531202056,0.17300471667890222,0.022425481992912017,0.007993783339795203
55,0.20369505774702426,0.19981047728855186,0.02295758421340073,0.009305853991762036
56,0.2060776148286756,0.19977519453334894,0.02343437993858631,0.00868659221999128
57,0.19649669382310306,0.19914172272553368,0.02441355450560588,0.009064364517752112
58,0.21300504722333927,0.21591041184026533,0.02460739456343672,0.010638846749944385
59,0.2155194937986868,0.2132458063393842,0.025072796640977755,0.01106564396757185
60,0.2282610406497489,0.22634260634375994,0.026086419887739454,0.011484635607543456
61,0.2317242005614085,0.2336787593156705,0.029853889309020262,0.011885395995863234
62,0.2356215389431013,0.2353525916434689,0.0292432257190464,0.012288535135525469
63,0.2372199197133872,0.2315211347994156,0.03243361992272286,0.012720091596581705
64,0.24361412426245035,0.24439747960124375,0.032441315053992725,0.013151256622406736
65,0.23623161864865924,0.2381631587658741,0.033732445789845314,0.013538124970937449
66,0.23380909866761204,0.2349695538491685,0.033637982303677066,0.013993803633911044
67,0.2374125884204009,0.24124924848135515,0.03571692367914719,0.014447295802203457
68,0.2438394372648009,0.24462849677307316,0.036634440259275015,0.01643607242697594
69,0.2407580374454339,0.2426437029163288,0.037827117347000026,0.016898853469582725
70,0.2312103552660285,0.2355519074607715,0.038611609475633364,0.017395983429847408
71,0.23007988779704575,0.2240437868984954,0.03945166400330682,0.017831646652709192
72,0.23306044846359825,0.2301445619679894,0.04075532530299511,0.016578680447323642
73,0.227137652734804,0.23088822538827936,0.040504611262986746,0.0187339546744424
74,0.2462636686243808,0.2447179103709277,0.041582712689289085,0.019218182022307868
75,0.2415243806783622,0.24069988983424065,0.0426482275039762,0.019649340174542274
76,0.23306174401616503,0.23658056183817416,0.04351346138693876,0.02013051683564009
77,0.24092294478684026,0.24594505386040064,0.04464045475948223,0.02048205711830331
78,0.24886559120386825,0.2479305379046964,0.04622209340583533,0.02096286889919237
79,0.2467646075891474,0.24844280631268803,0.05007469353989198,0.02130420935161588
80,0.2680650353576165,0.2694920212981341,0.04900633288751745,0.02170202081815011
81,0.2519522612445294,0.2422907302195308,0.05071761754048462,0.022104174495037158
82,0.2579054309031463,0.2588512710267701,0.05138695438153724,0.0225075697158676
83,0.2544936181001429,0.25454451335853656,0.05276475020189817,0.02284584074661317
84,0.2468687572963027,0.2578421393665096,0.053057950978016535,0.02327449745152144
85,0.25262972698220143,0.2589954895013027,0.05395644229723204,0.02363530705751311
86,0.25936967543839823,0.2585049855930657,0.05633439800090675,0.02399479478632875
87,0.2703129710506528,0.2700267365789257,0.05934262969518508,0.024296713829081527
88,0.2925500356194984,0.2962564283776154,0.0586083243467145,0.024635561434720333
89,0.28961488655398104,0.2806675117864429,0.0603442005009787,0.02689837870974824
90,0.3081409535095529,0.34102413462259584,0.0619920475729285,0.025346220582291263
91,0.3025078447638885,0.3080936761157065,0.06414551788304522,0.027726798045702324
92,0.2856682022946544,0.2878819446635331,0.06312861312648689,0.028049197652442282
93,0.3155458682626918,0.3206845067586533,0.0639521078981069,0.028396014636057988
94,0.2975098549194126,0.3094739450306075,0.06604351874807353,0.028742576902596507
95,0.3134962059170239,0.31239185713244105,0.06688790925925309,0.02910147413241352
96,0.26884113768733675,0.28279707450078423,0.06688852317964156,0.029495411477086807
97,0.2994737009196279,0.30675358406337633,0.06765171077071458,0.029944719018271313
98,0.3111514516070868,0.3458656961091114,0.06698050194368221,0.03014777510119427
99,0.3321269191739741,0.3431105444036296,0.06914591532051216,0.030594295978014205
100,0.2995881002265344,0.2957333833515056,0.06905757475517256,0.030997285875116264
101,0.3097077808374425,0.32051730514549376,0.06923009768730075,0.03136082179832713
102,0.2920059917732151,0.3056240230433564,0.07139002909057476,0.031725451882605324
103,0.33204718030457336,0.35589478490091137,0.07265992742526088,0.03203904762547784
