perplexity,auc_rnx,bic,cca_stress,kl_divergence,mds_isotonic,pearsonr,sammon_nlm
1,0.3525825805619494,1.2508441305371878,16358.763657890744,0.6121762718522238,0.9803677845185896,0.12867796987347394,0.29882693945610084
2,0.498110398526121,1.400407669019401,11385.607657411247,0.6737122476769603,0.8718696054590366,0.4161056124487898,0.2669584212614385
3,0.5004051696980024,1.530526024778988,12371.873633474683,0.7255256321403838,0.8979666448392987,0.33059395730626334,0.31162303687258536
4,0.5320703513801659,1.4316094550479628,11238.892258158794,0.6628215538585011,0.8505443233732717,0.4203244244291634,0.28380180549603334
5,0.5359358849987417,1.505221025809854,10710.816290337867,0.6863815458230765,0.8431506480619846,0.45387114162080766,0.30068972168093333
6,0.5434482891694704,1.319764430452314,11283.41067196444,0.5804074547279364,0.8641094608374758,0.39660806055379594,0.31940695374576866
7,0.5486464509653836,1.3286377025891352,10792.143745929174,0.5715982973799769,0.8394660129118923,0.44998862168017184,0.29453606588876907
8,0.5441555228020696,1.2981791233737918,11081.652450728856,0.5431232143559352,0.860146968387768,0.403902824766403,0.32220078528782514
9,0.5364240008190648,1.3353057433531403,11108.78298164169,0.5484407309292394,0.8600048547016007,0.41059553450727604,0.30695012950594797
10,0.5489920616660863,1.344961207322066,10405.146103724814,0.5400226694973321,0.82495962504313,0.4678700905737262,0.2874750387475996
11,0.5448151944040651,1.388557626682131,10558.847413074887,0.5485750857609945,0.8302369984141583,0.4719132621992672,0.2662068035518494
12,0.5450523857490014,1.3248908148820349,10191.346760347078,0.5034958864445763,0.8303060887292776,0.4665552378350562,0.3059777727636837
13,0.5597045524071763,1.2800160833735834,9820.45512868763,0.4678127272739805,0.817063559968692,0.4900015553115051,0.2893201588560585
14,0.536905338821769,1.3336174122053381,11211.81938196601,0.48136759827348774,0.8441223176751139,0.41732689560349534,0.30088998982437115
15,0.5536701057392086,1.3584064199552974,9349.19914444947,0.4805163087320974,0.8019168236826429,0.5236742851266694,0.2977631242810281
16,0.5500765346593817,1.2948833593096534,10073.394497262572,0.43550898499290525,0.833250497778803,0.4629604612865069,0.30017883108682725
17,0.5390563273098128,1.401857830015694,9542.341245144306,0.47575042692955555,0.8140121832504145,0.505979364443348,0.2964583706014192
18,0.5169076332426472,1.4544833365978866,11476.163099033365,0.4888173868042817,0.8735237192899135,0.38077611720248195,0.3136920379386117
19,0.5390492065218359,1.3720970033790194,10383.427981912233,0.43437842677847793,0.8145901437747474,0.47591377601762047,0.30004780029224254
20,0.5393710630724088,1.3978247698275423,9581.651283898262,0.43399651658636934,0.8064531297039107,0.5052854174434147,0.289077933264122
21,0.5445479958878462,1.3692630115714157,9339.110942954587,0.406469844041936,0.8039597259673238,0.5110900796975562,0.2856676433519979
22,0.532366228344684,1.40841447300444,10341.129985439578,0.41279978134207795,0.8308718256231898,0.4556029853590478,0.2963568416661874
23,0.5199818950484161,1.4940182427513107,10018.369073386333,0.44235587279914323,0.8144879495242897,0.48848385868095195,0.2784605077761158
24,0.5297600054772637,1.4574183575479314,9643.663606253125,0.4108101367810836,0.8186669315306394,0.48908638482519534,0.28670860916677693
25,0.5125315174654065,1.5561523761799008,9304.96445950458,0.4469313526806981,0.8219709386882758,0.5013409936927545,0.3129380642741583
26,0.5282389628421774,1.4767676130948026,9120.48241300506,0.393993177721779,0.8230498151304355,0.5019231815983196,0.3114666492140107
27,0.5334144388147334,1.4649435336364325,8958.150566850356,0.3748353445762238,0.8021689407104536,0.5227017414551903,0.28345315314123387
28,0.5458294460082261,1.4797433128815376,8328.365084187837,0.36898944078240625,0.7669465383743331,0.5751094603433964,0.2936311045837649
29,0.5333714182441343,1.5306112928485502,8201.736971643637,0.3811776373495426,0.7762485893957008,0.5680988446414451,0.2842328930647599
30,0.5370041239149081,1.4542486838117963,8587.967152805091,0.3297505394147955,0.7800479702633465,0.5551235476328201,0.2771189642041946
31,0.5315225082749441,1.5586502718293485,7938.045025423271,0.36870554000720146,0.7616281506212366,0.5929509168433816,0.26694782771269415
32,0.531185806271759,1.5211140866122463,7935.354111152083,0.3366916539822803,0.7562579671673222,0.5894427368707129,0.27643848722434045
33,0.5066847794438583,1.6413748054619346,8659.055198850565,0.38357621999075425,0.8090352013387038,0.5259882578253678,0.2854063457832695
34,0.5142381281663574,1.6116740181525249,8621.361134013856,0.35548003291967933,0.7968435761509292,0.5384289668926784,0.2832761094278403
35,0.5275207478679902,1.6049549137968036,8605.723254941051,0.33887468732544856,0.7872931365370376,0.547826397440573,0.281807344101716
36,0.5199667496973971,1.5953730252318377,8313.7212434622,0.32083794962659556,0.7643177637812453,0.5704856577725269,0.2620285603913295
37,0.5145603467008181,1.656060575024838,8728.625379210705,0.3379359311067257,0.7809928855837955,0.5402884119005991,0.26294707753809315
38,0.5172941498408975,1.6282986036616576,8369.707108804785,0.31080915200876535,0.7629463273327075,0.5709952429530541,0.27028471917431135
39,0.5146964493569084,1.6895320662779758,8033.749214998243,0.32818008990055436,0.7677433135605608,0.5809650200366724,0.2743819574608364
40,0.5117200012412211,1.6852042393423798,7788.140580883459,0.31277038301638627,0.7419579873872079,0.6036784088469596,0.26265408227328796
41,0.5097525110391652,1.6867630925107049,8223.335481556782,0.30030401618417885,0.7929981627236071,0.5414265514031849,0.2918169560552408
42,0.528928642871837,1.6795677629679062,7826.763628446353,0.2834605579964093,0.7437167674243286,0.604977178670348,0.2617713158595731
43,0.5272178614146712,1.6847098319586509,7565.520836246137,0.27278579907541145,0.7342843780653668,0.6167199526838565,0.2637892570110503
44,0.5135505843354193,1.761955731957256,7062.367125013026,0.29816295565834405,0.7310628417157278,0.6345437206665427,0.25991439282546325
45,0.5027622031832838,1.8026294300456849,7881.264219161369,0.3052540112861884,0.768589799873921,0.57703488625547,0.2747894529331115
46,0.5230428059299083,1.7354724602868985,7132.931340120222,0.25842973299042504,0.7211140826804838,0.6352744440850863,0.26685687741566366
47,0.523496693184747,1.7559611740893044,7298.91620504584,0.25542829647525783,0.733419887759348,0.6215968563044949,0.2670627976124371
48,0.49802228170253465,1.9418365424799666,7330.764326965077,0.335120187254219,0.760483598473666,0.5865476917786118,0.27620150119334
49,0.512544228080129,1.8356110684238196,7010.120421578047,0.2687616568097752,0.7199010079910602,0.6419337560665803,0.25836777585610166
50,0.5263675602215346,1.7716118228185795,7174.105215355628,0.22351624059078523,0.72497623630347,0.6353168855196104,0.2600570893438219
51,0.5182676600898924,1.841775078502288,7117.274269613114,0.24535207501626938,0.7315899416940664,0.635799788249858,0.2606574789853725
52,0.5232569809874029,1.8043926929241483,6866.477973915721,0.21341508881082952,0.7160151793305969,0.6479798627858362,0.25796385740018074
53,0.48678468144869735,1.9734939351073018,7295.753457386581,0.28471991648603606,0.7536621198366193,0.5876408093315515,0.29898436466434153
54,0.5193007317185242,1.8495296399358,7085.643387518496,0.2094919754839152,0.715844637941346,0.6407951534223634,0.26204484804529965
55,0.5181575853128069,1.893015696174801,7111.8286150931035,0.21798921018704556,0.7243185880644029,0.6383007735851337,0.2603487756020159
56,0.5118924481770176,1.9772430504141476,6730.039728582112,0.24685709389034877,0.7221746644777788,0.6498648533364515,0.257509593525832
57,0.516075794313319,1.9043393244563112,6731.4347122674235,0.19715943749506037,0.7062514493656026,0.6566061287369391,0.2574470024373202
58,0.4939804265531735,2.018658829096287,7472.523798375973,0.24107339639867825,0.7599140763799557,0.5911144104850953,0.2798158103189111
59,0.5006217568560826,2.0494435046524204,7382.4280732542575,0.24321994076037481,0.7493475925164274,0.5997297805750728,0.27015643328043765
60,0.5141635062332198,1.9711818922593232,6658.215673472743,0.19084334114745616,0.7007549572221731,0.6696342424947248,0.25533837039069146
61,0.5039499034337902,2.0175128682521604,6672.357735388776,0.20076303572750473,0.7046746471211534,0.6590619587914132,0.2580186994040527
62,0.5059653449673952,2.033934506493342,6750.308784638243,0.19572806143172544,0.7076246114528395,0.6568478803043302,0.2548438690093663
63,0.5091732025579649,2.028255385873687,6185.855573300856,0.17964270770552765,0.6861959951891935,0.6828162248672226,0.2549888811037701
64,0.5086078647809099,2.060472784024355,6332.1874552449435,0.18250561336449184,0.6893146454188769,0.6842521681312931,0.25330038981977326
