perplexity,auc_rnx,bic,cca_stress,kl_divergence,mds_isotonic,pearsonr,sammon_nlm
1,0.4424481366864723,1.3015229833422233,12939.649422155067,0.6375156982547415,0.9178959981001408,0.32964010720415965,0.26730116426608114
2,0.5004877059045497,1.6310168192515144,11431.744212946714,0.789016822793017,0.8785682681877901,0.41324630715771804,0.26423341836412517
3,0.5066046989295634,1.7381546630881013,11519.211319606013,0.8293399512949404,0.8886624885005066,0.38328609443185296,0.2729110655086955
4,0.5187695731197659,1.697594989960227,11589.228003089653,0.7958143213146331,0.8848054122072412,0.38220398463954586,0.2810556754034995
5,0.5230601920317379,1.6283377607458758,11260.9407359537,0.7479399132910874,0.8798054780964554,0.3898273660662535,0.2866228929630141
6,0.522601877626985,1.5989118237040438,11435.075547175877,0.7199811513538014,0.883495387427291,0.375943309908361,0.28917167421228246
7,0.5242418307743341,1.5477949228382093,11305.983674069364,0.681176907504514,0.8743594747683302,0.38859112551327046,0.2937553521107197
8,0.5248390042827097,1.5218301427286423,11176.909523824354,0.6549487240333604,0.8771283471583975,0.38479614719224586,0.30163527956550384
9,0.5240703921259418,1.5361342120975683,11041.37295566771,0.6488549653014534,0.8775188460138473,0.3873827514798974,0.30237343283364665
10,0.5295213250214172,1.49666855381194,10846.187369892039,0.6158763427422691,0.8751176984920033,0.39294210915491795,0.30901083185841954
11,0.5266257611835198,1.4839365868692926,10969.135896863798,0.5962645658545753,0.8716642487447708,0.3957771999835756,0.30477721468637325
12,0.5343208726517229,1.4391287534348574,10700.04989801528,0.5606148557209876,0.8680020983369612,0.40088700006623007,0.31431351614789266
13,0.5268851929877716,1.4590955955185576,10685.105864151446,0.5573524833464677,0.8682788903533656,0.4009646873700894,0.3122769540125013
14,0.5248628783618491,1.4744026414997062,10897.57111079275,0.5517602129206718,0.8718805259004724,0.3868189065976423,0.32097799810184097
15,0.5186453475934947,1.5177761434124741,10813.41238431391,0.5602011704606857,0.8730659693558327,0.3870248046073772,0.31640578844511413
16,0.5234246519311758,1.4785796341456705,10774.504145458406,0.5273571224109138,0.865151738875483,0.3994904505482334,0.3125776227480434
17,0.5223544934564798,1.495629066436461,10655.830193710954,0.522636045139939,0.8682786514596023,0.3954309737833734,0.31782824972872437
18,0.5103299922478508,1.5546016341169755,10669.269782054404,0.5388765355638261,0.873762061905922,0.3857050995185408,0.32076788209971663
19,0.5207959046643499,1.4908644230100596,10493.313094701909,0.49376213659399815,0.8662846945546904,0.40184038804708094,0.32069429680122136
20,0.50415218204175,1.5572397147145018,10670.872462792637,0.513703989029849,0.8742873779790775,0.38470054098491224,0.32579037417478907
21,0.5122886780770673,1.5305026495704181,10518.189506477682,0.4870896630414372,0.8674427537857549,0.3999677029518948,0.32390911100372827
22,0.5058513368707385,1.527002590227057,10438.995332010367,0.4720938399533865,0.8663209666590607,0.3985920081357295,0.3263224826889415
23,0.5046091252623114,1.5446990775209861,10438.84812294526,0.467696290183981,0.865123419631114,0.398233268748756,0.3292713949164928
24,0.5025787639770605,1.5613910858207802,10398.148991414291,0.462796500917508,0.8647297834799983,0.3987184508461246,0.33038402459344024
25,0.503697843570815,1.5537162973213663,10310.239601381858,0.4457133132514309,0.8603093704386546,0.4076967064068767,0.32778468026367946
26,0.5070990277177395,1.5626641688740306,10335.585120663014,0.4369414556113929,0.8600199253553054,0.40782843551105774,0.3299656463418058
27,0.5061669873686856,1.571308929946266,10184.259638994843,0.42801804273114047,0.8571476209170038,0.4161682101602349,0.32936406896435877
28,0.5041989636398441,1.5769129760049612,10075.604440911298,0.41757427234411804,0.8576908876877523,0.4171392832578152,0.3301180764187803
29,0.49380890241466296,1.6059778621650553,10116.222805754254,0.41886092200779507,0.8615872085490094,0.40931604548816686,0.33567850369420665
30,0.4993921164787835,1.6053867948421208,9931.717488741318,0.4053195949299576,0.8608313154264455,0.431360612333122,0.3225408078139112
31,0.5010535507181524,1.609258515636685,9971.414840734595,0.39400966191086967,0.8514200268986792,0.4277903820274663,0.3282803173820235
32,0.5011843543787077,1.6234894040533898,9910.559440889063,0.38787931270285203,0.8499419568659079,0.4306216045160081,0.32768873166596973
33,0.49955396151317094,1.6343513944203099,9859.21593400988,0.38006451446994194,0.8484755229468974,0.4334892204053377,0.327083435446404
34,0.4980592832488103,1.6466072804473484,9814.891934350348,0.37294666406709104,0.8477294845089215,0.4352124399213482,0.3269486502312647
35,0.4969657981533675,1.6602337218724321,9770.200040595464,0.36651409136326285,0.8464187657678496,0.4383311135322878,0.32677923350130783
36,0.49541885767496285,1.6736550395179646,9801.240818229906,0.3599789567696591,0.8475513689503027,0.4350279916245698,0.32907164736565403
37,0.49673322488784066,1.6903033020443714,9708.931293632291,0.3550572946164923,0.844738317576485,0.4410853143168707,0.32549659527762015
38,0.49349035954564513,1.7058955732897843,9654.372352271146,0.3496076368228287,0.8429875054439002,0.4444742017475737,0.32547427226892667
39,0.4934145991707879,1.7283314108321737,9672.625812073824,0.3475797621776533,0.8473232390533659,0.4377701524123684,0.33374559225318157
40,0.4902264973213113,1.7468572137910487,9665.178199468359,0.3435968702407207,0.8471164978605874,0.43774958918294027,0.3335025809261909
41,0.49858754590129495,1.7300960138693178,9395.9363280365,0.3219704768634852,0.8251179460989927,0.47415104715199863,0.30640730901927027
42,0.4879309497761419,1.7515107138818304,9388.737907572602,0.31943203345337146,0.8338638875273627,0.4618714959839309,0.3188525137159711
43,0.490492256364492,1.768952606865716,9299.308839201234,0.314907186528944,0.8314472423238595,0.46674712557012843,0.3185079047580195
44,0.5088788474298572,1.7511404070770413,8770.407091703353,0.2927552932182366,0.7941876811009903,0.5275331432295548,0.2843317934515639
45,0.5082631569690941,1.759717564167971,8732.056173747173,0.2837980783473314,0.7916351637420821,0.5312632751175886,0.28228893372065467
46,0.5081145473794015,1.779096468069532,8671.634300415208,0.28024173688174187,0.7932803482460145,0.5306712948794774,0.2860717556631185
47,0.5107249789086726,1.7890342564251687,8581.66098517836,0.27196483764319,0.7888120143828126,0.5380436863541905,0.2831732881694537
48,0.5107686162485432,1.804190005672612,8513.589584999485,0.2662969188505416,0.7872123658666554,0.5408745209088833,0.28369181397422943
49,0.5111029427547806,1.8195012652341316,8458.464612002113,0.26070675521493125,0.7836736944401104,0.5463444665549805,0.2812283707581579
50,0.5046034052693309,1.839855383163016,8373.271330777385,0.25763802076300346,0.7808451537614528,0.5515186171639596,0.2808268311822721
51,0.5038453350933427,1.8564630536922428,8242.912909042238,0.2526960626112468,0.7761336143048624,0.5592178986979903,0.27945126962169414
52,0.49819442340254466,1.8939101972755332,8485.244145568236,0.258173840986522,0.7922229428935954,0.534375347215669,0.28970773460712435
53,0.4974515291814654,1.8739571017129455,7876.5083450236425,0.23495149978885785,0.7532510666599274,0.5900921968429316,0.2686552225618024
54,0.5088453378674649,1.8870820999084446,7811.892538047396,0.22826820547023738,0.7495056210114222,0.5950553887168198,0.2675813070598494
55,0.5066685575278174,1.906862150255969,7758.624847937928,0.22491243722762955,0.7482972305056209,0.5964782120786958,0.2679977684673183
56,0.509790462506397,1.9203604340702962,7656.448182062955,0.218415785718423,0.7417521784431479,0.6047821120192576,0.2651855673701117
57,0.5022771458776991,1.9443718735563287,7645.64741362069,0.2171757120450691,0.742163854943745,0.6048185447987596,0.26541040473763944
58,0.5066889666881943,1.9573861191127828,7558.848736118327,0.2104370414069262,0.7367296495570546,0.6116619759875555,0.2639497746969021
59,0.5072267823696418,1.9829236760846034,7252.261240889252,0.20996002647646622,0.7306098428096989,0.6225784797642839,0.2639117014597074
60,0.5062350951174631,2.0068639999836435,7243.124017768156,0.2086843950096163,0.7325465027526544,0.6209661885660807,0.2650867274240642
61,0.5104865800977787,2.0281702284690306,7175.626322474165,0.20609171583593988,0.7288794665776002,0.6258733636597918,0.26370122115944333
62,0.5052298209033378,2.0448124318841523,7111.678983533826,0.2011670241271306,0.7273007016554753,0.6283689462019086,0.2639566728454407
63,0.5027564638500805,2.0686791235390483,7055.655136112,0.1998545765382084,0.7233524627611873,0.6330303745721632,0.26276148759892143
64,0.5040424618213262,2.0893607913122985,7044.8285146911,0.19694961700846342,0.723636306944107,0.6330093021599583,0.26280433148011684
65,0.5065647117746431,2.1080922274162126,6952.839845634167,0.1930695416440504,0.7185503883657632,0.6397213673781995,0.2615384721384257
