perplexity,auc_rnx,bic,cca_stress,kl_divergence,mds_isotonic,pearsonr,sammon_nlm
1,0.45399663359771786,1.1123932642624763,26526.83800143143,0.5450069338874732,0.8876531040282302,0.10246268105411623,13.164671610059878
2,0.5050372324733232,1.095332440502103,25249.117618358025,0.5252868237635215,0.8959665410588755,0.11884940879522074,12.858478322386434
3,0.5394675145964954,1.1615183334439991,21539.56108224606,0.5471900719907047,0.8602737569030533,0.19355796066763054,11.6115832172706
4,0.5468878834627234,1.196411260203127,20542.616232575216,0.5534468371265037,0.8679566655650994,0.21918998546483096,10.418758840048982
5,0.5557932673896034,1.180979845679716,18799.65017507331,0.5345414316210332,0.8415404497189927,0.26758651538903716,9.660868130210321
6,0.5467992389177577,1.1978599187774541,21284.607219989848,0.5317917699261373,0.879782308499248,0.1929203679705058,10.57712104574085
7,0.5630213511993042,1.1781734828831703,19530.910871254226,0.5107588537352303,0.8709911648376327,0.23909509754752867,9.914168470147644
8,0.5572640148727321,1.212668740518913,19299.82580504372,0.5168167843093368,0.8607496878083715,0.24788061784867388,9.964700195364216
9,0.5473835638528277,1.219055553293461,21923.294641175024,0.5088204924528459,0.8795078725711954,0.17155531430071524,10.56987872649753
10,0.5466757786922917,1.2052099458323624,21818.374084427873,0.49070799047853153,0.8859405124723259,0.18685086169539003,9.99032069209102
11,0.5494141211212336,1.2188610709391914,22249.933921456206,0.48634385478818104,0.8790209732489326,0.16934832357015736,9.683191267054923
12,0.5447354782575612,1.2306973542043345,20762.633443447914,0.4810722981769876,0.8833501325819811,0.19446450471590668,9.89449167780526
13,0.5463852025356573,1.2476150484955917,19921.640136698123,0.47834144707885123,0.8415135433780886,0.2391735800788278,9.579850859283797
14,0.5499506780496585,1.2335242545972893,21189.570420810538,0.4601063518859352,0.8627236976366764,0.20738654012688643,9.939161184969723
15,0.537581108825556,1.2210134314228447,21083.181144083308,0.4426612420549479,0.8826513551807866,0.18471532567194404,9.568870468269722
16,0.5436118062493305,1.23896965028994,20467.11445840052,0.4404496532447306,0.8754086548829144,0.21534405636333107,9.524991475462317
17,0.5421308719834262,1.2895697676690723,19450.772577094544,0.45456001369053173,0.8655832437113963,0.24767917913803736,9.36364589446089
18,0.54276931482598,1.2588914266370899,19963.25853980804,0.42803114493077554,0.8658856519854933,0.222901450043136,9.297480429262128
19,0.5411014861043317,1.255069726801894,20165.824787358673,0.41493059676941274,0.8615601008147693,0.22624323789216164,9.587776126683954
20,0.5463405007378795,1.2587691944771375,19359.285071972296,0.4055906323632695,0.862850159261337,0.24121490597665235,9.201693130540878
21,0.5444474443542547,1.271472808453671,18506.806612291282,0.40075274110777126,0.8432767253372271,0.2778630456813179,9.062106709653406
22,0.5456025834831028,1.2869601770100292,19031.750562209058,0.3973067271421854,0.8279756176282029,0.2656989944641724,9.365151557628495
23,0.5500047249325563,1.2941542307439615,18655.640088812266,0.3897140557653866,0.8230607589721942,0.2750653667000796,9.267156974796139
24,0.5509318407472394,1.3031718780065709,20755.052697336076,0.38303318115292634,0.8229465083536477,0.2374657317885349,9.386676871981177
25,0.543392705203129,1.3078797913745672,20100.74557971374,0.37419743959315954,0.820906257249459,0.24326587457680807,9.283393494356034
26,0.539129164140321,1.3339756592193077,20005.827497622886,0.3760556752717647,0.8117316851462759,0.2491787981379977,9.032436765431967
27,0.5465579222242752,1.3129701209562066,18245.827643989764,0.35436320789644926,0.8275117002684008,0.27340351233438726,9.028543038502061
28,0.5498015536854318,1.339224757624844,18138.743189156834,0.356300827987003,0.8077487038893549,0.284414392726111,8.760712629499524
29,0.5543150143868494,1.3550856235877784,17693.087792319988,0.35304156272470527,0.797267054242083,0.2966542784618106,8.811819501038697
30,0.5510187583103785,1.3384920224030477,18186.237854421597,0.33355506388857487,0.7988850594066322,0.28856838075962904,8.903153362960003
31,0.560268725601982,1.3490670052142395,17507.04129167652,0.32765285705040587,0.788502730716712,0.3108667611982127,8.95424232417754
32,0.5597141122213789,1.3577258016117097,17616.311314676146,0.32079255700537596,0.7930351176921946,0.30743771563421723,8.97066097740287
33,0.5547737183597999,1.369020078049129,18144.177360956946,0.31524999698032075,0.7920676516813459,0.2901112458293079,9.097272941900709
34,0.5572275867308517,1.3823611188874971,17826.52338432503,0.31073081915573975,0.787333484252822,0.30122726726682264,9.025892804421469
35,0.5608132229245527,1.3976829419049732,17316.03536047603,0.30720203242071276,0.7824080747285795,0.3125517137648901,8.986307089052094
36,0.5542006264801612,1.4047529163604406,17185.231212655905,0.2995473214046816,0.7804308601540862,0.32076860684032904,8.851267773680721
37,0.5549146258150892,1.423101385631882,17298.025785049995,0.2975318577966372,0.7791889852699908,0.3168506624959482,8.996263907100335
38,0.5552938200492437,1.4284396460468693,17172.031913032708,0.2890112897603661,0.7803242342335961,0.3153341644082752,9.026421669748444
39,0.5544083079424551,1.442626800355117,16933.081191106678,0.2849151686707249,0.774997701330805,0.32583319942697087,8.900742031322642
40,0.553538030332734,1.4535192938719148,17035.490028619,0.2791717171853588,0.7764983476590003,0.3188122405931735,8.984613479969235
41,0.5536344670190587,1.4668532937259262,17006.346748270575,0.27464901886859955,0.7762332019993737,0.3196748704132115,8.986593746673991
42,0.5533359946598103,1.47654060986515,17089.85532097589,0.26830297869444647,0.773078932254128,0.3193484439530385,9.106824806504013
43,0.5462962588318284,1.4931284446529038,16978.702614541166,0.2654071978445585,0.770710356040367,0.32487171524932446,8.932950476397128
44,0.5436986453284479,1.5095740193283178,17391.8780712481,0.26244028693850047,0.769745855659605,0.31358993024663756,8.970899199733909
45,0.5514242560123351,1.5225913248038738,17685.623541193636,0.25775924143251355,0.7682737334679791,0.3074770621216189,8.968203576498933
46,0.547402958952619,1.537480113686467,17169.241178769124,0.2540139376300452,0.7647797335705933,0.318760554839199,8.970147663557535
47,0.5460456122968664,1.5509332710127983,17250.107496462548,0.24955081804944582,0.7637719668079259,0.31597603456774903,8.893882971646967
48,0.5459785676891425,1.563970562842108,17763.412927362315,0.24487976572033565,0.7620376292527605,0.29758810025592375,9.027428415731142
49,0.5474564680743634,1.5785566513018532,17390.059905579703,0.24098311170644335,0.7588074921549255,0.30502959253457523,8.985705531763745
50,0.5489335128604257,1.5935182768286826,17315.32258106296,0.23727422622609323,0.7578368515607914,0.3076250773733022,8.985258591932768
51,0.5446192783280633,1.6053724821325763,17337.197059480775,0.23201163063427502,0.7535024169462676,0.3092162924598035,8.898947151089258
52,0.5520055973821525,1.622445150843709,17195.315687903214,0.22935826674607632,0.7509864162096346,0.3139813347156443,8.858357390518066
53,0.5523167592855899,1.6325481017415022,16440.698460618332,0.223220043951208,0.7479959739872853,0.33210294149728753,8.78141382406092
54,0.5453907883500254,1.6473504064189841,16499.314111700452,0.21943149804618398,0.7473622558672417,0.32929953235921966,8.832649715141674
55,0.5421598360224642,1.6616803941748675,16337.984005112736,0.2154067936803607,0.7472445618506209,0.3325948429156149,8.87438468033131
56,0.5462860278264887,1.6784062369433022,16260.04591368198,0.21258001682081307,0.7429927214985327,0.3346934829321773,8.66823727682875
57,0.5453044544395458,1.696039826554108,16182.96151566843,0.21020711338245088,0.7401143585399707,0.3365032281288545,8.617269553098701
58,0.5353466302394809,1.7171164251369528,16312.410058098107,0.20955571443010856,0.7376013007237601,0.33505567648554413,8.499168031282494
59,0.5422975387406422,1.7236050095342188,15563.806106715943,0.2016103083849765,0.7411601809928231,0.3464978403437785,8.009143195840084
60,0.5456372933816732,1.742806019246054,15542.91736494589,0.200021114997129,0.7398816613399581,0.34867928155235395,8.012006478722716
61,0.5402342687299229,1.7599865220962405,15545.600751862245,0.19742166817845735,0.7422201764180903,0.34582489397865357,8.014144181220672
62,0.5403230200809888,1.773426316613667,15003.644468515096,0.19295186719340574,0.7331859446118411,0.36638818180096583,7.850152507374873
63,0.5369817406202348,1.790232908462743,14950.503577639178,0.19016546487417882,0.7318326451279089,0.36708905050354307,7.845719992832619
64,0.537985378221471,1.8103423689974956,15296.848731369011,0.18903049689779003,0.7257820119223084,0.3693795084130937,8.163026650671918
65,0.5382956437831365,1.82228614666551,14699.680165045187,0.18381268748803226,0.726359622794915,0.3756565577962874,7.678892964264761
66,0.5436186431555039,1.8376597624014017,14805.107305226933,0.1803097971122133,0.7262008407828348,0.3717474628648358,7.685543852412801
67,0.539220049624098,1.8616709236023117,14904.412338690818,0.1811256794689033,0.7160665940947019,0.3812541060012143,8.018961711855617
68,0.5446705181299683,1.8689070762525501,14805.408633653868,0.17355405755025752,0.7246950332121005,0.3717132404515219,7.7074942044159
69,0.5352729065564593,1.8918171879757784,14827.942693786936,0.1738194151681066,0.7132712939004244,0.3829861710301061,7.9666446628747885
70,0.5418881116254588,1.9068929219897235,14913.87312640767,0.17016758393131418,0.712255589555793,0.3804147284718065,7.9517711569479115
71,0.5386281547898211,1.9231536738748656,14945.473650315578,0.16710826163012035,0.7140275498289612,0.3794269811089174,7.9791256796305
72,0.5356692558332365,1.9417710893533329,14719.44257451946,0.16522727112558902,0.7084190734463086,0.38160852388710476,7.976566476197665
73,0.539987214652448,1.9576820385232607,14698.284634307183,0.16199304746678794,0.7085483066810758,0.38620982307258367,7.90172363559181
74,0.5421879020932905,1.9771084968946255,14582.785127079725,0.16051657840870534,0.7065943320052152,0.3898418167221258,7.852452423253274
75,0.5367956802430499,1.9899772917795377,14587.269379946734,0.15576127760739658,0.6991246144582014,0.3853437811198479,7.816655624815477
76,0.5343669782226251,2.0087070193830177,14548.256756710074,0.1539364431653715,0.6985854798456494,0.38632328130168203,7.813256273602712
77,0.5314850469035276,2.027137354297132,14632.283516165624,0.15196191237866358,0.6993546806753951,0.3833874054959222,7.818649529481251
78,0.5301523894945144,2.036212573757327,14031.850326033991,0.14530982386499616,0.6902790177852566,0.39860891581347113,7.424763162027019
79,0.531720670696736,2.062740350317192,14235.764024500244,0.1473840139011638,0.6974475681728073,0.3895801152786027,7.643734887111197
80,0.5354422129916016,2.081530171944683,14089.565612585166,0.14558922647114422,0.6958256747969448,0.39365590744058343,7.592303145385968
81,0.5232073301327622,2.1007661473695207,14105.445833783393,0.14401751593979822,0.6934966551227248,0.4010195534970315,7.8808793141410165
