perplexity,auc_rnx,bic,cca_stress,kl_divergence,mds_isotonic,pearsonr,sammon_nlm
1,0.4644609729603587,1.489873577555557,769714.2719069797,0.742411650447025,0.9348230035409321,0.23357177361825912,0.31300896633549613
2,0.5266490631187807,1.7682978309672448,762392.1431217489,0.8790986388221155,0.9332031673861606,0.23970605325347522,0.31311143345399284
3,0.5491948153352894,1.6358986641500353,758854.4876680535,0.8103739170827572,0.9294695440501726,0.24153795862736938,0.31167014629170664
4,0.5666931755524225,1.5334659960928476,755580.610557886,0.7566324447234098,0.9263132411330457,0.24742059416207246,0.3144688607319714
5,0.5793930797086524,1.4220114488219437,758552.4251816906,0.6983800327572044,0.9253227549564232,0.2459236334175074,0.31374334543680016
6,0.5864752240276931,1.358958921395762,743236.2287179036,0.6643286307133601,0.9209438760349237,0.25810136787754434,0.31075389126322356
7,0.5910562485600142,1.2867072385043135,736319.6343648116,0.6256776509368823,0.9185257945123796,0.26578378915514006,0.30973187575122973
8,0.5953629088981484,1.2252746646043986,733444.2285777016,0.5924362256561714,0.9196944478368141,0.2600662897090982,0.3127907377735226
9,0.5956210672883804,1.19747064661129,729724.0530647895,0.5760090783288636,0.9174715055546556,0.2637148640420172,0.3115534779103178
10,0.5978309647577581,1.1917071824382124,724845.6442397415,0.5706022079115713,0.9155920611240189,0.268146380816255,0.31093812352862227
11,0.5983754852510036,1.1683500013623087,725960.1427200845,0.556398479042866,0.9157554057034261,0.2660183357009783,0.31194728828170093
12,0.599106405606833,1.144968245818117,722385.0764226086,0.5421824629400166,0.9144125569254358,0.27021182576075237,0.3122965482662697
13,0.5978295988962224,1.1116957465663364,723749.5208764285,0.5230210749833729,0.916668054722367,0.2626000634578676,0.31444886529707294
14,0.6012337588957355,1.0789706191042758,716680.5496114856,0.5041333729215891,0.9150890119026348,0.2644819905299961,0.3169205749834333
15,0.6002399262117314,1.0657743420302608,722753.0847941254,0.49501009605382806,0.9153226492460727,0.26226023665340126,0.31655830306971
16,0.6021861811615926,1.0507551615997233,714419.565056365,0.48497536750780584,0.9132615854133053,0.2680627011813134,0.3178603599042402
