perplexity,auc_rnx,bic,cca_stress,kl_divergence,mds_isotonic,pearsonr,sammon_nlm
1,0.26888719986121373,1.616146264822881,947126.2628421676,0.805547994080687,0.9983858142420696,0.04352975503395773,0.33872659828807405
2,0.4349933982102323,1.7661902821731645,950824.6176522106,0.8780448644250753,0.9878705220733152,0.032041064389812426,0.3332419965546906
3,0.490848589195867,1.593738250273586,905604.4275676925,0.7892937101445325,0.9692214413363979,0.09114735379014938,0.32245069202188553
4,0.516153499482486,1.4607426519575226,886068.827049508,0.7202707726557473,0.9636239810000593,0.12458442075939061,0.3188967238813008
5,0.5374447754670457,1.4050140556254358,863910.1011092435,0.6898813361589504,0.9597446190209658,0.11390420844012333,0.32245394772986863
6,0.5447698039769395,1.311123397666185,890123.0051270481,0.6404108688485716,0.9599492223414006,0.0910331660032631,0.3316212192302299
7,0.5581662967182157,1.2677379170353034,861911.7764419522,0.6161929902023773,0.9521577928358878,0.12935856273220456,0.31961983637520924
8,0.5650897797789872,1.2422628630646888,830468.5757956016,0.6009303248863165,0.9482704537465586,0.1640693156803525,0.3183325960230061
9,0.5704109618614068,1.1706355231064591,819109.5967695704,0.5625915165764481,0.9397608033833272,0.19425713492750818,0.3148109130813157
10,0.5775672846879804,1.168358928597237,773482.1654952953,0.5589280809910836,0.9335874947276902,0.2322596847378107,0.3126405758178397
11,0.5820489952025434,1.1070521876575912,784198.5195192676,0.5257495721905072,0.9327490361787695,0.21881379972097337,0.31692985146206104
12,0.583878937304494,1.097978591341465,774739.5205553982,0.5186876357016906,0.9310008472147153,0.22695410833903074,0.31406583828380513
13,0.5808119324325086,1.085535326102098,784204.2266589284,0.5099408647512536,0.9288637520953821,0.21549550835940431,0.31477831914957477
14,0.5829524031677741,1.0576512868260632,793228.7767900778,0.4934737067824828,0.9272312155782574,0.21432172132568317,0.31489135160415727
15,0.5823069361974736,1.0676910286867334,785950.1708963455,0.4959684393820643,0.9241502966089575,0.2257023641571511,0.3167284243641266
16,0.5860129079614746,1.052083889776676,774906.2478092214,0.48563973159628215,0.9176979909664744,0.22955543152453256,0.3130853827758557
17,0.5895852689888879,1.0551069585329602,755416.1565266538,0.48462612764367086,0.9119269491458833,0.2456894076770805,0.3110637781989382
18,0.5914117307379917,1.0251277408052695,747483.6558625265,0.46711138044907197,0.9157447472792957,0.24783108736780068,0.31263982032448046
19,0.5927055900673553,1.0139554398012192,755608.1450472396,0.4590000916162933,0.9139915898234533,0.24319727972015742,0.31656687125383715
20,0.5927607217202937,1.0296564784590239,744812.0023944597,0.4643254726144421,0.9104530681842276,0.2549925393588496,0.31259967072921585
21,0.5936956334797566,1.0179189170194705,731028.4954839922,0.455931553563912,0.9132718650085978,0.2629483747639668,0.3201677743449406
22,0.5946592710709486,1.0098826037665394,723703.0239089018,0.44938825860669296,0.9110378325611876,0.27656045498983967,0.31659043019462474
23,0.6003136269785115,1.008426003575942,720640.6053571414,0.44613482018064077,0.9037849588368824,0.2776667176261319,0.3193182332136981
24,0.6016810340736706,1.008961641456454,704266.8048072595,0.4438775007901432,0.9054659191078168,0.27854169369038384,0.31993559594206455
25,0.603055322297058,1.030668385524751,686588.6233591847,0.45220573449353824,0.9040662377210434,0.28263557775454784,0.32037287302294043
26,0.6056444615703489,1.0180148140392982,683292.9211498061,0.4433538104200584,0.9052789004540844,0.2843284719494794,0.3246420305231753
27,0.601584678495079,1.0325790713663117,699066.4532803441,0.4481108007528116,0.9063223543437162,0.285171063462531,0.3200109291170962
28,0.601718904623383,1.021855518273147,686376.4045301205,0.4402238858754759,0.901771001814104,0.2926163135075572,0.323848484129485
29,0.6037153053890761,1.0356871533870797,685888.6687780623,0.44461456510168873,0.9049749972215642,0.2845766329968023,0.3190983954762215
30,0.6065030002509137,1.034736547438508,676661.1181633316,0.4416141237966494,0.9009541573321458,0.29808608130642045,0.3203059526064062
31,0.6056319661480577,1.0384140103094817,680795.716560373,0.44092771690138266,0.9018173337494299,0.29237388809966025,0.3203800590535862
32,0.6021188925085504,1.0437921320211343,684534.6603281526,0.44109163942645546,0.9044844542832491,0.28588537609002407,0.3225724308807521
33,0.6063291848401783,1.0368396512313482,678142.6825984052,0.435090260700809,0.9099942464089427,0.2762099017534746,0.33327503980084844
34,0.6077361658740335,1.027860055277365,658323.5152254048,0.42807532439306384,0.8831968462853799,0.3340382904239258,0.3128504608636673
35,0.6063454500178032,1.0285706982407272,676297.9662952888,0.4259055075439915,0.8871622411943891,0.31766709828498824,0.32556426222861795
36,0.6133622414127186,0.9995096548428144,647807.1691311323,0.40884984751428166,0.889284441592375,0.3212308187731512,0.33428493527269265
37,0.6143139345100289,1.0047359779715657,644933.6438228802,0.4089378707479038,0.8845407439297434,0.3289657831379664,0.3270723029942071
38,0.6105288127801692,1.025369766769305,665045.7021100929,0.4167296268160199,0.8915516108914067,0.31381261562724383,0.3218543139261091
39,0.6078903170470177,1.0135591670605504,659534.6795003396,0.40829918863088915,0.8915723831956869,0.3147975002613852,0.3229973783180522
